t PE VE R R2
1 0.955997 1.35672 -0.732974 1.42905
2 0.912635 1.21981 -0.721596 1.31136
3 0.846063 1.05074 -0.678132 1.14223
4 0.764065 0.863827 -0.604654 0.93953
5 0.677308 0.679139 -0.504538 0.727292
6 0.597668 0.517088 -0.38231 0.532133
7 0.53633 0.393391 -0.243455 0.379114
8 0.501981 0.318633 -0.0941714 0.287826
9 0.499392 0.298996 0.0588992 0.269333
10 0.528646 0.335623 0.208963 0.324475
11 0.58513 0.423928 0.34937 0.443821
12 0.660296 0.554311 0.473909 0.609282
13 0.743062 0.712064 0.577071 0.79709
14 0.821611 0.881972 0.654302 0.98165
15 0.885295 1.04437 0.702191 1.13962
16 0.926306 1.18437 0.718626 1.25349
17 0.940848 1.29324 0.702887 1.31414
18 0.92961 1.36396 0.655673 1.32189
19 0.897472 1.39909 0.579079 1.2859
20 0.852493 1.40211 0.476499 1.22208
21 0.804386 1.38385 0.352484 1.14986
22 0.762717 1.35616 0.212539 1.08843
23 0.735183 1.32918 0.0628877 1.0531
24 0.726232 1.30984 -0.0898017 1.05238
25 0.736302 1.30087 -0.238705 1.08642
26 0.761772 1.30014 -0.377141 1.14694
27 0.795675 1.30073 -0.498862 1.21876
28 0.829004 1.29328 -0.598327 1.28262
29 0.852419 1.26958 -0.670944 1.31883
30 0.858019 1.21561 -0.713272 1.31105
31 0.840902 1.12738 -0.72317 1.24959
32 0.800197 1.00551 -0.699894 1.13364
33 0.739417 0.857928 -0.64413 0.971912
34 0.66603 0.697772 -0.557966 0.781743
35 0.59034 0.540909 -0.444804 0.586623
36 0.523843 0.402954 -0.309212 0.412628
37 0.477343 0.300022 -0.156731 0.284334
38 0.459151 0.240539 0.00636857 0.2209
39 0.473663 0.230171 0.173353 0.232965
40 0.520572 0.271654 0.337318 0.320904
41 0.594847 0.362817 0.491487 0.474717
42 0.687485 0.496148 0.629503 0.675598
43 0.786916 0.657454 0.745703 0.89889
44 0.880825 0.827953 0.835363 1.11796
45 0.958082 0.994335 0.894898 1.30831
46 1.01047 1.14522 0.92202 1.4513
47 1.03389 1.2722 0.915833 1.53676
48 1.02891 1.37498 0.87687 1.56416
49 1.0005 1.45844 0.807068 1.54217
50 0.956999 1.52788 0.709681 1.48657
51 0.90865 1.59036 0.58914 1.41712
52 0.865711 1.64887 0.450854 1.35371
53 0.836685 1.7084 0.300976 1.31265
54 0.826859 1.7695 0.146133 1.30366
55 0.837441 1.82786 -0.00686252 1.32812
56 0.865424 1.87573 -0.151312 1.37883
57 0.904213 1.90295 -0.280921 1.44143
58 0.944879 1.89857 -0.390074 1.4971
59 0.977837 1.85287 -0.474082 1.52614
60 0.994639 1.75942 -0.529382 1.51179
61 0.989573 1.6177 -0.553695 1.44356
62 0.960786 1.43356 -0.546126 1.31962
63 0.910725 1.219 -0.507201 1.14756
64 0.845824 0.990737 -0.438842 0.943688
65 0.775485 0.769073 -0.344286 0.730671
66 0.710526 0.572119 -0.227941 0.534119
67 0.661353 0.416072 -0.0951948 0.378555
68 0.636191 0.311397 0.0478231 0.283514
69 0.639662 0.263228 0.194507 0.260406
70 0.671959 0.270414 0.338067 0.310686
71 0.728775 0.330762 0.471822 0.425635
72 0.801984 0.435274 0.589497 0.5878
73 0.880967 0.57121 0.685494 0.773843
74 0.954367 0.721214 0.75514 0.958314
75 1.01196 0.869597 0.794894 1.11772
76 1.04631 1.00397 0.8025 1.23421
77 1.05401 1.11778 0.777088 1.29819
78 1.03612 1.20681 0.719217 1.30959
79 0.997955 1.27303 0.630851 1.27734
80 0.948065 1.31769 0.515278 1.21749
81 0.896699 1.34804 0.376966 1.14995
82 0.853975 1.37137 0.221375 1.0947
83 0.828086 1.3919 0.0547191 1.06809
84 0.823838 1.41271 -0.116299 1.07969
85 0.841789 1.43359 -0.284779 1.13056
86 0.878133 1.45189 -0.44392 1.21292
87 0.925344 1.46161 -0.587314 1.31155
88 0.973481 1.45691 -0.709223 1.40645
89 1.01193 1.42673 -0.804826 1.47651
90 1.03125 1.36406 -0.870427 1.50335
91 1.02492 1.26827 -0.903614 1.47487
92 0.990458 1.14055 -0.903361 1.38763
93 0.930032 0.98974 -0.870075 1.24791
94 0.850147 0.828805 -0.80557 1.07103
95 0.760677 0.67305 -0.712993 0.87915
96 0.673293 0.542583 -0.596683 0.69787
97 0.599604 0.455738 -0.461981 0.552185
98 0.549289 0.426104 -0.315001 0.462516
99 0.528566 0.457067 -0.162355 0.44144
100 0.539238 0.547295 -0.010873 0.491699
101 0.578479 0.687832 0.132698 0.605806
102 0.639389 0.866287 0.261986 0.76732
103 0.712223 1.06528 0.371276 0.953565
104 0.786069 1.26454 0.455751 1.13933
105 0.850699 1.4445 0.511707 1.30092
106 0.898253 1.58821 0.536709 1.41986
107 0.924493 1.68447 0.529702 1.48569
108 0.929386 1.72809 0.491049 1.49725
109 0.916951 1.7223 0.422521 1.46247
110 0.894376 1.67717 0.327213 1.39645
111 0.870582 1.60609 0.20941 1.31849
112 0.854485 1.52505 0.074403 1.2483
113 0.853261 1.44784 -0.0717497 1.20231
114 0.870934 1.38434 -0.222483 1.19059
115 0.90752 1.33931 -0.371012 1.21494
116 0.9589 1.31027 -0.510634 1.26855
117 1.01744 1.29014 -0.635014 1.33722
118 1.07328 1.26775 -0.738471 1.40201
119 1.11598 1.23268 -0.81622 1.44273
120 1.13644 1.17629 -0.864586 1.44182
121 1.12849 1.08716 -0.881163 1.3878
122 1.09012 0.968069 -0.864924 1.27773
123 1.02396 0.827774 -0.816265 1.11829
124 0.937048 0.678351 -0.73699 0.925114
125 0.839784 0.536345 -0.630235 0.720661
126 0.744364 0.415286 -0.500333 0.530816
127 0.662874 0.329215 -0.352626 0.380845
128 0.605391 0.287298 -0.193235 0.291384
129 0.578408 0.293492 -0.028796 0.275106
130 0.583839 0.34832 0.133828 0.334663
131 0.618774 0.447965 0.287846 0.462218
132 0.676024 0.584863 0.426831 0.640675
133 0.745354 0.748111 0.545 0.84638
134 0.815199 0.921524 0.637463 1.05285
135 0.87457 1.08818 0.700439 1.23491
136 0.914821 1.23367 0.731415 1.37249
137 0.930991 1.34454 0.729258 1.4536
138 0.922484 1.41477 0.694263 1.47577
139 0.892999 1.44684 0.62814 1.44594
140 0.849713 1.45442 0.533938 1.37875
141 0.80188 1.44331 0.415918 1.29354
142 0.759086 1.42344 0.279359 1.21067
143 0.729489 1.40401 0.130336 1.14769
144 0.718327 1.39046 -0.0245463 1.11617
145 0.726971 1.38311 -0.178442 1.11965
146 0.752696 1.37752 -0.32456 1.15314
147 0.789186 1.36582 -0.456457 1.20412
148 0.827707 1.3409 -0.56832 1.25505
149 0.858735 1.29042 -0.655216 1.28676
150 0.873738 1.20897 -0.713306 1.28228
151 0.866828 1.09693 -0.740015 1.23022
152 0.835952 0.959341 -0.734135 1.12739
153 0.783442 0.805112 -0.695885 0.979871
154 0.715793 0.647739 -0.626892 0.802505
155 0.642713 0.504029 -0.530129 0.616871
156 0.575591 0.388868 -0.409774 0.447975
157 0.525641 0.31377 -0.271034 0.320274
158 0.50204 0.286083 -0.119915 0.253692
159 0.510368 0.307042 0.0370398 0.260283
