n t PE VE R R2 BS
9000 0 57.1958 49.8677 -0.130968 10.0399 0.129665
19000 1.82e+06 63.9704 55.4931 0.0493142 11.3127 0.143367
29000 1.81e+06 63.9369 55.8947 0.103416 11.3145 0.143525
39000 1.82e+06 -1.28907e+49 9.86531e+71 502.178 1.55541e+48 1.09172e+22
49000 1.81e+06 -1.21975e+37 8.95289e+53 -0.111441 1.10958e+36 1.12053e+16
59000 1.81e+06 -4.58185e+52 2.09541e+77 -3.20327 5.54791e+51 6.51055e+23
69000 1.82e+06 1.54582e+55 3.62632e+84 -7.9415e+07 1.55694e+57 1.21101e+26
79000 1.81e+06 -1.17281e+56 2.8993e+82 -15338.5 1.92524e+55 3.20245e+25
89000 1.81e+06 -1.4353e+44 3.62572e+64 0.157173 1.21032e+43 3.90974e+19
99000 1.82e+06 -1.29237e+55 9.79628e+80 1.30583e+07 1.08978e+54 1.16992e+25
109000 1.81e+06 -8.89003e+49 3.1823e+73 26150.5 1.42389e+49 3.26584e+22
119000 1.81e+06 -5.97435e+48 3.11992e+71 -54828.6 7.234e+47 7.43434e+21
129000 1.81e+06 -4.30138e+40 1.90599e+59 -37.4529 5.2083e+39 6.30815e+17
139000 1.82e+06 -1.41085e+35 8.89513e+51 -6.85001 2.84431e+35 3.20315e+15
149000 1.81e+06 -3.7971e+34 1.63946e+50 -0.115316 9.69238e+33 8.94034e+14
159000 1.81e+06 -7.73067e+25 1.23885e+37 -0.00404341 8.21693e+24 3.79247e+10
169000 1.82e+06 8.87776e+68 1.61892e+100 -2.95057e+12 2.26819e+68 1.20772e+31
179000 1.88e+06 6.4325e+82 9.98479e+120 4.63328e+14 1.64344e+82 1.02802e+38
189000 1.81e+06 2.24926e+66 2.9865e+96 -3.91358e+13 5.7508e+65 5.33904e+29
199000 1.82e+06 -2.16361e+38 9.56178e+55 6.65659 6.47159e+37 4.46473e+16
209000 1.81e+06 3.4093e+27 3.37624e+39 -0.0664808 1.95968e+27 3.27756e+11
219000 1.81e+06 -1.91306e+34 5.57299e+49 -0.634176 1.64289e+33 4.56218e+14
229000 1.82e+06 -3.97266e+62 1.66551e+92 8.2985e+11 4.02196e+61 6.3624e+28
239000 1.81e+06 -1.37354e+53 6.88225e+77 9.9313e+06 1.0396e+52 1.24236e+24
249000 1.81e+06 -2.82838e+58 1.00059e+86 -5904.12 2.86348e+57 5.33519e+26
259000 1.82e+06 -1.09423e+41 8.26256e+59 -2.31592 1.79626e+40 9.82183e+17
269000 1.81e+06 -7.36369e+27 1.33081e+40 0.0201867 6.32358e+26 2.84092e+11
279000 1.81e+06 -2.66466e+50 9.16152e+73 7.23537 2.28831e+49 5.36243e+22
289000 1.81e+06 1.63588e+36 1.24841e+56 35.4507 1.64765e+38 3.93953e+16
299000 1.82e+06 2.31438e+27 6.85808e+42 -0.0633883 2.38107e+29 1.52039e+12
309000 1.81e+06 -3.04767e+49 3.53439e+72 93236.2 2.77306e+48 1.79928e+22
319000 1.81e+06 -1.59564e+45 1.36179e+66 -262.343 1.93208e+44 1.21524e+20
329000 1.82e+06 -4.12183e+29 5.54217e+42 0.050825 3.75059e+28 2.16625e+12
339000 1.81e+06 -2.97412e+60 8.52394e+88 -6.00703e+09 3.33742e+59 7.32913e+27
349000 1.81e+06 -1.345e+54 8.07187e+79 6.69336e+06 2.85714e+53 4.28239e+24
359000 1.81e+06 -1.10866e+43 7.76508e+62 -186.056 1.12241e+42 1.05628e+19
369000 1.82e+06 -2.29096e+49 2.30943e+72 315267 1.9674e+48 1.58207e+22
379000 1.81e+06 -1.75634e+41 1.47504e+60 17.7238 1.91738e+40 1.29296e+18
389000 1.81e+06 -6.94707e+41 1.34548e+61 23.7165 6.103e+40 2.10745e+18
399000 1.82e+06 -5.11463e+44 2.43058e+65 16.3775 4.65249e+43 7.3296e+19
409000 1.81e+06 -2.52727e+43 2.71447e+63 -107.059 3.06013e+42 1.5291e+19
419000 1.81e+06 -7.21323e+38 3.99531e+56 78.1999 8.6969e+37 9.46176e+16
429000 1.81e+06 -1.46699e+55 1.28262e+81 1.41621e+08 2.40817e+54 1.1326e+25
439000 1.82e+06 -2.4219e+48 7.92289e+70 1575.96 2.45649e+47 5.11936e+21
449000 1.81e+06 -2.53405e+48 9.20383e+70 -252546 4.16093e+47 4.78988e+21
459000 1.81e+06 -3.93316e+37 5.11254e+54 -0.458806 3.60627e+36 2.18686e+16
469000 1.82e+06 -2.21755e+41 2.19665e+60 35.8738 2.24507e+40 1.49403e+18
479000 1.81e+06 -9.4334e+37 2.76014e+55 76.5633 2.82526e+37 2.79779e+16
489000 1.81e+06 -1.71908e+66 4.8156e+97 -5.14118e+09 2.08153e+65 3.9856e+30
499000 1.81e+06 -4.08083e+59 1.06478e+88 -0.587419 7.94525e+58 2.53223e+27
509000 1.82e+06 -1.29554e+31 2.21444e+45 -0.0271285 2.61003e+30 1.35455e+13
519000 1.81e+06 -4.49244e+47 6.43325e+69 10897.8 5.43964e+46 2.03863e+21
