n t PE VE R R2 BS
9000 0 24.3137 23.1737 0.0179459 6.21709 0.146374
19000 480000 27.247 26.0472 -0.0234832 6.95978 0.160947
29000 480000 27.0676 25.5004 0.00845834 6.8998 0.149036
39000 490000 27.2719 25.6263 -0.0159273 6.92509 0.148647
49000 480000 27.0254 25.6425 0.02234 6.89276 0.156219
59000 480000 27.0356 25.7586 0.0338602 6.89482 0.159809
69000 490000 27.1548 26.115 -0.0217026 6.94997 0.170813
79000 480000 27.1554 25.7323 -0.0339121 6.92078 0.15492
89000 480000 26.946 25.5788 -0.0320316 6.87079 0.157584
99000 490000 27.2889 25.7556 0.00735039 6.9402 0.15246
109000 480000 26.8847 25.5205 -0.00663245 6.87388 0.154533
119000 480000 26.7482 25.0978 -0.0214874 6.82042 0.149415
129000 490000 27.0253 25.7051 -0.0286807 6.89322 0.158007
139000 480000 26.7979 25.3025 0.0451593 6.84933 0.15298
149000 480000 27.2303 26.6029 -0.00496109 6.98266 0.179484
159000 490000 27.1639 25.5987 -0.00392608 6.89935 0.152269
169000 480000 27.0107 25.1685 0.0336336 6.86928 0.142568
179000 480000 27.1323 25.7298 0.0220207 6.92014 0.157399
189000 490000 27.2691 25.8746 0.0802184 6.9363 0.158106
199000 480000 26.8642 25.4563 -0.00461319 6.86625 0.15563
209000 490000 27.0386 25.5945 0.0121578 6.89563 0.15521
219000 480000 27.0193 25.6304 0.00137528 6.89412 0.157807
229000 480000 27.0214 25.7635 0.00557919 6.90234 0.160951
239000 490000 27.145 25.5784 0.00479503 6.89853 0.147734
249000 480000 27.1612 26.104 0.0562595 6.93694 0.165863
259000 480000 27.1949 25.9059 -0.0390883 6.93653 0.160949
269000 490000 27.0633 25.5261 0.0413625 6.90142 0.157044
279000 480000 26.8208 25.5665 0.00745419 6.86713 0.162574
289000 480000 27.476 26.0225 -0.0186653 6.98088 0.154345
299000 480000 27.3923 26.293 -0.00863796 6.97981 0.167001
309000 490000 27.2009 26.1645 0.0121183 6.94647 0.166214
319000 480000 27.3937 26.2738 -0.018251 6.97405 0.166176
329000 490000 27.092 25.9042 -0.00127465 6.92286 0.162074
339000 480000 27.0426 25.7903 -0.0138647 6.90001 0.160936
349000 480000 27.1045 25.6103 -0.0135499 6.90464 0.152692
359000 490000 27.4805 25.8782 0.0031117 6.97284 0.151109
369000 480000 26.8097 25.3865 -0.00166692 6.85434 0.156092
379000 480000 26.8724 25.9288 -0.0121425 6.89002 0.167478
389000 490000 27.3744 26.1026 0.0510244 6.97007 0.162075
399000 480000 27.1807 25.7859 -0.00546713 6.92256 0.155465
409000 480000 27.0014 25.8692 -0.030602 6.90894 0.164889
419000 490000 27.2875 25.8625 -0.00789584 6.94485 0.155781
429000 480000 26.9623 25.5813 -0.0334792 6.87982 0.158364
439000 480000 27.1674 26.1292 0.00193518 6.94399 0.168969
449000 490000 27.0946 25.9335 0.0129903 6.91824 0.166579
459000 480000 26.892 25.2605 -0.00973912 6.86062 0.151303
469000 480000 27.1168 25.6052 0.0155173 6.90702 0.15396
479000 490000 27.3676 26.124 0.0112447 6.97389 0.161484
489000 480000 27.0169 25.5727 0.065855 6.89051 0.154439
499000 480000 27.2551 25.8896 0.0325547 6.93829 0.157093
509000 490000 27.3753 26.2144 0.0370936 6.97107 0.165225
519000 480000 27.1961 25.8068 -0.0303898 6.93311 0.158156
529000 480000 26.8428 25.2913 -0.0173612 6.84681 0.153144
539000 490000 26.8525 25.5312 -0.0236703 6.86519 0.160952
549000 480000 26.9964 25.3527 0.00681366 6.87933 0.149658
559000 490000 27.4705 26.2227 -0.00836069 7.01048 0.163983
569000 480000 27.0205 25.6525 -0.0602749 6.905 0.156532
579000 480000 27.053 25.8322 0.023336 6.9032 0.164287
589000 490000 26.929 25.5707 0.0010534 6.8846 0.162131
599000 480000 27.3837 26.3387 0.0181852 6.98797 0.16479
609000 480000 27.2003 25.5336 0.0222376 6.91789 0.148335
619000 490000 27.2794 25.7161 0.00677816 6.9256 0.151168
629000 480000 27.5207 26.4686 0.00454328 7.04452 0.166983
639000 480000 26.6567 24.8715 -0.0247552 6.80152 0.145365
649000 490000 27.027 25.6163 0.0118602 6.88887 0.15522
659000 480000 26.7315 25.0013 0.0324367 6.82554 0.144414
669000 480000 27.3018 26.0249 -0.00844189 6.95204 0.158841
679000 490000 27.3231 26.1194 -0.0220974 6.96976 0.165249
689000 480000 27.0636 25.8767 -0.0471298 6.92722 0.16338
699000 480000 27.2696 26.2238 0.0383552 6.94376 0.166481
709000 490000 27.1275 25.5844 -0.0151388 6.91067 0.151756
719000 480000 27.194 25.5783 -0.0104491 6.91853 0.15089
729000 480000 27.0854 25.5409 -0.000394601 6.89953 0.151425
739000 490000 26.7942 25.3995 0.0253462 6.84868 0.15991
749000 480000 27.3538 26.1079 0.040402 6.97198 0.161231
759000 480000 27.155 25.9691 0.0430941 6.94137 0.163449
769000 490000 26.9851 25.6075 -0.0193772 6.88317 0.157808
779000 480000 26.8409 25.5189 0.0255688 6.85433 0.160677
789000 480000 26.9905 25.5007 0.0350479 6.88877 0.153728
799000 490000 27.3063 26.2009 0.0144715 6.96771 0.162898
809000 480000 27.2181 26.0907 -0.0521621 6.94188 0.165644
819000 480000 27.1171 25.8279 0.00595923 6.91615 0.157094
829000 480000 27.0112 25.6863 0.023097 6.8939 0.158183
