t PE VE R R2
1 2.1474 0.405258 -0.167128 0.313498
2 1.84088 0.366167 -0.193701 0.289146
3 1.24219 0.330848 -0.189103 0.258624
4 0.475505 0.301098 -0.148732 0.22075
5 -0.382831 0.284607 -0.0783171 0.192589
6 -1.2514 0.289834 0.00866511 0.196202
7 -1.96846 0.323569 0.103321 0.241009
8 -2.36912 0.39081 0.205634 0.326719
9 -2.3649 0.491342 0.313784 0.447713
10 -1.98943 0.609657 0.416698 0.584842
11 -1.45846 0.711871 0.49482 0.7005
12 -1.03689 0.761584 0.518795 0.750386
13 -0.741026 0.743441 0.464237 0.714109
14 -0.517653 0.677559 0.340573 0.619554
15 -0.47013 0.595301 0.186437 0.515617
16 -0.63083 0.515604 0.04592 0.424976
17 -0.893718 0.450733 -0.0570538 0.353796
18 -1.12718 0.412556 -0.11983 0.31719
19 -1.15564 0.403183 -0.14329 0.316293
20 -0.842276 0.420878 -0.123335 0.332591
21 -0.225847 0.463557 -0.0657746 0.359898
22 0.500007 0.531976 0.00851263 0.407562
23 1.142 0.619858 0.0800704 0.476474
24 1.59202 0.71202 0.143221 0.554694
25 1.81278 0.786364 0.199398 0.623711
26 1.81499 0.819425 0.248669 0.663682
27 1.66515 0.797706 0.287451 0.661888
28 1.48802 0.729273 0.315985 0.623313
29 1.36472 0.646536 0.356405 0.581231
30 1.28947 0.585369 0.443189 0.580724
31 1.17822 0.583947 0.601489 0.673849
32 1.02942 0.706108 0.84169 0.951676
33 0.821012 0.997886 1.1499 1.51929
34 0.520683 1.42258 1.46692 2.33205
35 0.201096 1.83062 1.71378 3.11609
36 -0.114587 2.06524 1.83874 3.56385
37 -0.466237 2.06904 1.82263 3.52522
38 -0.856763 1.90797 1.67299 3.07258
39 -1.24274 1.68079 1.41622 2.42409
40 -1.57604 1.44022 1.09058 1.80715
41 -1.7261 1.31172 0.742706 1.3627
42 -1.64257 1.28813 0.412278 1.11036
43 -1.45733 1.27371 0.130324 1.00026
44 -1.36619 1.22034 -0.0767738 0.953751
45 -1.47553 1.08936 -0.174977 0.878304
46 -1.73254 0.864947 -0.125634 0.707665
47 -2.02117 0.643432 0.0560163 0.525602
48 -2.18607 0.539258 0.289489 0.476869
49 -2.17732 0.545865 0.515832 0.577024
50 -2.02984 0.609969 0.703187 0.760585
51 -1.7267 0.67003 0.814356 0.913204
52 -1.36802 0.683484 0.835779 0.94652
53 -1.04645 0.658136 0.795679 0.882989
54 -0.606041 0.616574 0.727017 0.782378
55 0.0473488 0.561574 0.643675 0.670926
56 0.829149 0.49467 0.546766 0.553506
57 1.59589 0.430416 0.443659 0.445087
58 2.18386 0.39067 0.35744 0.373742
59 2.47124 0.390638 0.314554 0.358232
60 2.42527 0.423751 0.321988 0.3938
61 2.12477 0.468663 0.362517 0.451718
62 1.68115 0.497429 0.409915 0.494644
63 1.19799 0.489595 0.437928 0.493956
64 0.790824 0.450818 0.430564 0.446229
65 0.526067 0.403618 0.382335 0.376373
66 0.477704 0.373182 0.297842 0.320836
67 0.709792 0.377242 0.188646 0.303368
68 1.10985 0.417192 0.0633596 0.328
69 1.4606 0.481898 -0.0681687 0.387727
70 1.58233 0.554252 -0.191607 0.468388
71 1.35715 0.627315 -0.299789 0.562767
72 0.827052 0.70954 -0.393908 0.674008
73 0.203255 0.798427 -0.471518 0.787017
74 -0.285765 0.863314 -0.521707 0.862417
75 -0.480643 0.865275 -0.527671 0.857836
76 -0.30549 0.787461 -0.472875 0.753335
77 0.203168 0.646335 -0.349921 0.575243
78 0.873203 0.498085 -0.169324 0.402194
79 1.46899 0.421117 0.0386371 0.328956
80 1.83868 0.455043 0.230021 0.393809
81 1.99985 0.561992 0.358513 0.528784
82 2.01852 0.649551 0.38546 0.610502
