t PE VE R R2
1 1.54025 3.37894 0.599623 1.57841
2 1.46749 3.26502 0.580066 1.51277
3 1.35405 3.0486 0.545332 1.38106
4 1.18478 2.80817 0.467234 1.21098
5 1.07533 2.69599 0.448717 1.12392
6 0.997851 2.51972 0.443468 1.03647
7 0.944504 2.39666 0.432004 0.996085
8 0.923522 2.30812 0.38927 0.984401
9 0.942362 2.2621 0.348497 1.00536
10 0.983441 2.18378 0.340874 1.01801
11 0.970043 2.06599 0.325651 0.976353
12 0.972032 1.93763 0.283475 0.924167
13 0.951505 1.81374 0.270925 0.867435
14 0.939275 1.66725 0.246683 0.798858
15 0.868067 1.49234 0.221305 0.706167
16 0.826692 1.33689 0.204155 0.623445
17 0.8107 1.20555 0.187592 0.552817
18 0.770843 1.09319 0.151773 0.48993
19 0.743805 0.993152 0.101359 0.441759
20 0.720611 0.944619 0.0512605 0.424683
21 0.720432 0.903988 0.0409866 0.413053
22 0.716293 0.882804 0.0296526 0.410983
23 0.712562 0.878411 0.0524317 0.411614
24 0.688603 0.863322 0.0416842 0.406377
25 0.684704 0.856091 0.0414319 0.407079
26 0.688961 0.870328 0.0418194 0.421547
27 0.654537 0.891731 0.0212927 0.429714
28 0.623935 0.922526 0.00684357 0.433481
29 0.595966 0.957315 0.0142725 0.439081
30 0.560129 0.992472 0.0032817 0.45068
31 0.533236 1.04039 -0.0275877 0.471508
32 0.522073 1.0811 -0.0551654 0.48898
33 0.506582 1.13034 -0.0884804 0.50564
34 0.510658 1.16057 -0.0994123 0.515198
35 0.540813 1.19803 -0.124216 0.53204
36 0.567111 1.26063 -0.128278 0.560229
37 0.601616 1.34135 -0.142781 0.600357
38 0.637138 1.41445 -0.156723 0.63791
39 0.656983 1.48482 -0.142515 0.66705
40 0.649579 1.52415 -0.109713 0.680609
41 0.624018 1.50283 -0.0751422 0.669474
42 0.573412 1.50704 -0.040701 0.668803
43 0.536805 1.46165 0.028678 0.647145
44 0.519957 1.37654 0.0588048 0.615096
45 0.502089 1.25708 0.0914892 0.578433
46 0.509241 1.14833 0.105536 0.54939
47 0.507354 1.04126 0.103395 0.522695
48 0.481423 0.953019 0.0792648 0.506779
49 0.527563 0.902275 0.0557973 0.512504
50 0.559584 0.898677 0.0393464 0.53332
51 0.555208 0.881188 0.0133223 0.532019
52 0.509413 0.85187 -0.00828233 0.513311
53 0.476985 0.806516 -0.0439444 0.477854
54 0.42182 0.747689 -0.0681526 0.427176
55 0.337222 0.694925 -0.086507 0.375991
56 0.275663 0.624923 -0.0927125 0.313285
57 0.267246 0.596282 -0.0987845 0.290686
58 0.322447 0.639928 -0.0876095 0.33108
59 0.402511 0.745304 -0.100193 0.421647
60 0.530209 0.87438 -0.115275 0.533057
61 0.59272 0.962227 -0.113808 0.602832
62 0.647905 1.04613 -0.135805 0.665578
63 0.643981 1.07631 -0.131822 0.683187
64 0.646022 1.07433 -0.101504 0.671932
65 0.618189 1.03918 -0.092098 0.635292
66 0.614476 1.00257 -0.0408712 0.603289
67 0.562474 0.931694 0.0206987 0.541668
68 0.561539 0.879076 0.10914 0.494636
69 0.610778 0.851188 0.200017 0.471074
70 0.651058 0.842092 0.253494 0.459026
71 0.724446 0.890256 0.329249 0.501611
72 0.755328 0.898166 0.353263 0.507071
73 0.768407 0.884146 0.349161 0.493734
74 0.788102 0.850238 0.331596 0.471266
75 0.783896 0.797507 0.300843 0.43552
76 0.740573 0.735953 0.261519 0.394248
77 0.659872 0.690339 0.188048 0.355905
78 0.606113 0.661869 0.112249 0.330326
79 0.574515 0.648365 0.0262088 0.316365
80 0.56169 0.656062 -0.0465053 0.319668
81 0.580785 0.676758 -0.105208 0.333104
82 0.594165 0.709979 -0.162628 0.356122
83 0.607802 0.73758 -0.197609 0.376136
84 0.606223 0.786571 -0.224684 0.405658
85 0.602985 0.826727 -0.2111 0.423511
86 0.62151 0.885121 -0.18296 0.452929
87 0.648758 0.910492 -0.133067 0.463689
88 0.682752 0.962813 -0.0759813 0.488247
