t PE VE R00
11168 0.503028 0.108306 -0.28716
11169 0.503028 0.108311 -0.287176
11170 0.503028 0.108315 -0.287193
11171 0.503029 0.10832 -0.28721
11172 0.503029 0.108325 -0.287226
11173 0.503029 0.10833 -0.287243
11174 0.503029 0.108335 -0.287259
11175 0.503029 0.10834 -0.287276
11176 0.50303 0.108344 -0.287293
11177 0.50303 0.108349 -0.287309
11178 0.50303 0.108354 -0.287326
11179 0.50303 0.108359 -0.287343
11180 0.50303 0.108364 -0.287359
11181 0.503031 0.108369 -0.287376
11182 0.503031 0.108373 -0.287393
11183 0.503031 0.108378 -0.287409
11184 0.503031 0.108383 -0.287426
11185 0.503031 0.108388 -0.287443
11186 0.503032 0.108393 -0.287459
11187 0.503032 0.108397 -0.287476
11188 0.503032 0.108402 -0.287493
11189 0.503032 0.108407 -0.287509
11190 0.503032 0.108412 -0.287526
11191 0.503032 0.108417 -0.287543
11192 0.503033 0.108421 -0.28756
11193 0.503033 0.108426 -0.287576
11194 0.503033 0.108431 -0.287593
11195 0.503033 0.108436 -0.28761
11196 0.503033 0.10844 -0.287627
11197 0.503034 0.108445 -0.287643
11198 0.503034 0.10845 -0.28766
11199 0.503034 0.108455 -0.287677
11200 0.503034 0.10846 -0.287694
11201 0.503034 0.108464 -0.28771
11202 0.503034 0.108469 -0.287727
11203 0.503035 0.108474 -0.287744
11204 0.503035 0.108479 -0.287761
11205 0.503035 0.108483 -0.287778
11206 0.503035 0.108488 -0.287794
11207 0.503035 0.108493 -0.287811
11208 0.503035 0.108498 -0.287828
11209 0.503036 0.108502 -0.287845
11210 0.503036 0.108507 -0.287862
11211 0.503036 0.108512 -0.287878
11212 0.503036 0.108517 -0.287895
11213 0.503036 0.108521 -0.287912
11214 0.503036 0.108526 -0.287929
11215 0.503037 0.108531 -0.287946
11216 0.503037 0.108535 -0.287963
11217 0.503037 0.10854 -0.287979
11218 0.503037 0.108545 -0.287996
11219 0.503037 0.10855 -0.288013
11220 0.503037 0.108554 -0.28803
11221 0.503038 0.108559 -0.288047
11222 0.503038 0.108564 -0.288064
11223 0.503038 0.108568 -0.288081
11224 0.503038 0.108573 -0.288098
11225 0.503038 0.108578 -0.288115
11226 0.503038 0.108583 -0.288131
11227 0.503039 0.108587 -0.288148
11228 0.503039 0.108592 -0.288165
11229 0.503039 0.108597 -0.288182
11230 0.503039 0.108601 -0.288199
11231 0.503039 0.108606 -0.288216
11232 0.503039 0.108611 -0.288233
11233 0.503039 0.108615 -0.28825
11234 0.50304 0.10862 -0.288267
11235 0.50304 0.108625 -0.288284
11236 0.50304 0.108629 -0.288301
11237 0.50304 0.108634 -0.288318
11238 0.50304 0.108639 -0.288335
11239 0.50304 0.108643 -0.288352
11240 0.50304 0.108648 -0.288369
11241 0.503041 0.108653 -0.288386
11242 0.503041 0.108657 -0.288403
11243 0.503041 0.108662 -0.28842
11244 0.503041 0.108667 -0.288437
11245 0.503041 0.108671 -0.288454
11246 0.503041 0.108676 -0.288471
11247 0.503041 0.108681 -0.288488
11248 0.503042 0.108685 -0.288505
11249 0.503042 0.10869 -0.288522
11250 0.503042 0.108695 -0.288539
11251 0.503042 0.108699 -0.288556
11252 0.503042 0.108704 -0.288573
11253 0.503042 0.108708 -0.28859
11254 0.503042 0.108713 -0.288607
11255 0.503042 0.108718 -0.288624
11256 0.503043 0.108722 -0.288641
11257 0.503043 0.108727 -0.288658
11258 0.503043 0.108732 -0.288675
11259 0.503043 0.108736 -0.288692
11260 0.503043 0.108741 -0.28871
11261 0.503043 0.108745 -0.288727
11262 0.503043 0.10875 -0.288744
11263 0.503043 0.108755 -0.288761
11264 0.503044 0.108759 -0.288778
11265 0.503044 0.108764 -0.288795
11266 0.503044 0.108768 -0.288812
11267 0.503044 0.108773 -0.288829
11268 0.503044 0.108778 -0.288847
11269 0.503044 0.108782 -0.288864
11270 0.503044 0.108787 -0.288881
11271 0.503044 0.108791 -0.288898
11272 0.503044 0.108796 -0.288915
11273 0.503045 0.108801 -0.288932
11274 0.503045 0.108805 -0.288949
11275 0.503045 0.10881 -0.288967
11276 0.503045 0.108814 -0.288984
11277 0.503045 0.108819 -0.289001
11278 0.503045 0.108823 -0.289018
11279 0.503045 0.108828 -0.289035
11280 0.503045 0.108833 -0.289053
11281 0.503045 0.108837 -0.28907
11282 0.503045 0.108842 -0.289087
11283 0.503046 0.108846 -0.289104
11284 0.503046 0.108851 -0.289122
11285 0.503046 0.108855 -0.289139
11286 0.503046 0.10886 -0.289156
11287 0.503046 0.108864 -0.289173
11288 0.503046 0.108869 -0.28919
11289 0.503046 0.108873 -0.289208
11290 0.503046 0.108878 -0.289225
11291 0.503046 0.108883 -0.289242
11292 0.503046 0.108887 -0.28926
11293 0.503046 0.108892 -0.289277
11294 0.503047 0.108896 -0.289294
11295 0.503047 0.108901 -0.289311
11296 0.503047 0.108905 -0.289329
11297 0.503047 0.10891 -0.289346
11298 0.503047 0.108914 -0.289363
11299 0.503047 0.108919 -0.289381
11300 0.503047 0.108923 -0.289398
11301 0.503047 0.108928 -0.289415
11302 0.503047 0.108932 -0.289433
11303 0.503047 0.108937 -0.28945
11304 0.503047 0.108941 -0.289467
11305 0.503047 0.108946 -0.289485
11306 0.503048 0.10895 -0.289502
11307 0.503048 0.108955 -0.289519
11308 0.503048 0.108959 -0.289537
11309 0.503048 0.108964 -0.289554
11310 0.503048 0.108968 -0.289571
11311 0.503048 0.108973 -0.289589
11312 0.503048 0.108977 -0.289606
11313 0.503048 0.108982 -0.289624
11314 0.503048 0.108986 -0.289641
11315 0.503048 0.108991 -0.289658
11316 0.503048 0.108995 -0.289676
11317 0.503048 0.109 -0.289693
11318 0.503048 0.109004 -0.289711
11319 0.503048 0.109008 -0.289728
11320 0.503049 0.109013 -0.289745
11321 0.503049 0.109017 -0.289763
11322 0.503049 0.109022 -0.28978
11323 0.503049 0.109026 -0.289798
11324 0.503049 0.109031 -0.289815
11325 0.503049 0.109035 -0.289833
11326 0.503049 0.10904 -0.28985
11327 0.503049 0.109044 -0.289868
11328 0.503049 0.109048 -0.289885
11329 0.503049 0.109053 -0.289902
11330 0.503049 0.109057 -0.28992
11331 0.503049 0.109062 -0.289937
11332 0.503049 0.109066 -0.289955
11333 0.503049 0.109071 -0.289972
11334 0.503049 0.109075 -0.28999
11335 0.503049 0.109079 -0.290007
11336 0.503049 0.109084 -0.290025
11337 0.503049 0.109088 -0.290042
11338 0.50305 0.109093 -0.29006
11339 0.50305 0.109097 -0.290078
11340 0.50305 0.109102 -0.290095
11341 0.50305 0.109106 -0.290113
11342 0.50305 0.10911 -0.29013
11343 0.50305 0.109115 -0.290148
11344 0.50305 0.109119 -0.290165
11345 0.50305 0.109124 -0.290183
11346 0.50305 0.109128 -0.2902
11347 0.50305 0.109132 -0.290218
11348 0.50305 0.109137 -0.290236
11349 0.50305 0.109141 -0.290253
11350 0.50305 0.109145 -0.290271
11351 0.50305 0.10915 -0.290288
11352 0.50305 0.109154 -0.290306
11353 0.50305 0.109159 -0.290324
11354 0.50305 0.109163 -0.290341
11355 0.50305 0.109167 -0.290359
11356 0.50305 0.109172 -0.290376
11357 0.50305 0.109176 -0.290394
11358 0.50305 0.10918 -0.290412
11359 0.50305 0.109185 -0.290429
11360 0.50305 0.109189 -0.290447
11361 0.50305 0.109194 -0.290465
11362 0.50305 0.109198 -0.290482
11363 0.50305 0.109202 -0.2905
11364 0.50305 0.109207 -0.290518
11365 0.50305 0.109211 -0.290535
11366 0.50305 0.109215 -0.290553
11367 0.50305 0.10922 -0.290571
11368 0.50305 0.109224 -0.290588
11369 0.50305 0.109228 -0.290606
11370 0.50305 0.109233 -0.290624
11371 0.50305 0.109237 -0.290642
11372 0.50305 0.109241 -0.290659
11373 0.50305 0.109246 -0.290677
11374 0.50305 0.10925 -0.290695
11375 0.50305 0.109254 -0.290712
11376 0.503051 0.109258 -0.29073
11377 0.503051 0.109263 -0.290748
11378 0.503051 0.109267 -0.290766
11379 0.503051 0.109271 -0.290783
11380 0.503051 0.109276 -0.290801
11381 0.503051 0.10928 -0.290819
11382 0.503051 0.109284 -0.290837
11383 0.503051 0.109289 -0.290854
11384 0.503051 0.109293 -0.290872
11385 0.503051 0.109297 -0.29089
11386 0.503051 0.109301 -0.290908
11387 0.503051 0.109306 -0.290926
11388 0.503051 0.10931 -0.290943
11389 0.503051 0.109314 -0.290961
11390 0.503051 0.109319 -0.290979
11391 0.503051 0.109323 -0.290997
11392 0.50305 0.109327 -0.291015
11393 0.50305 0.109331 -0.291033
11394 0.50305 0.109336 -0.29105
11395 0.50305 0.10934 -0.291068
11396 0.50305 0.109344 -0.291086
11397 0.50305 0.109348 -0.291104
11398 0.50305 0.109353 -0.291122
11399 0.50305 0.109357 -0.29114
11400 0.50305 0.109361 -0.291158
11401 0.50305 0.109365 -0.291175
11402 0.50305 0.10937 -0.291193
11403 0.50305 0.109374 -0.291211
11404 0.50305 0.109378 -0.291229
11405 0.50305 0.109382 -0.291247
11406 0.50305 0.109387 -0.291265
11407 0.50305 0.109391 -0.291283
11408 0.50305 0.109395 -0.291301
11409 0.50305 0.109399 -0.291319
11410 0.50305 0.109404 -0.291337
11411 0.50305 0.109408 -0.291355
11412 0.50305 0.109412 -0.291372
11413 0.50305 0.109416 -0.29139
11414 0.50305 0.10942 -0.291408
11415 0.50305 0.109425 -0.291426
11416 0.50305 0.109429 -0.291444
11417 0.50305 0.109433 -0.291462
11418 0.50305 0.109437 -0.29148
11419 0.50305 0.109442 -0.291498
11420 0.50305 0.109446 -0.291516
11421 0.50305 0.10945 -0.291534
11422 0.50305 0.109454 -0.291552
11423 0.50305 0.109458 -0.29157
11424 0.50305 0.109462 -0.291588
11425 0.50305 0.109467 -0.291606
11426 0.50305 0.109471 -0.291624
11427 0.50305 0.109475 -0.291642
11428 0.50305 0.109479 -0.29166
11429 0.503049 0.109483 -0.291678
11430 0.503049 0.109488 -0.291696
11431 0.503049 0.109492 -0.291714
11432 0.503049 0.109496 -0.291732
11433 0.503049 0.1095 -0.29175
11434 0.503049 0.109504 -0.291769
11435 0.503049 0.109508 -0.291787
11436 0.503049 0.109513 -0.291805
11437 0.503049 0.109517 -0.291823
11438 0.503049 0.109521 -0.291841
11439 0.503049 0.109525 -0.291859
11440 0.503049 0.109529 -0.291877
11441 0.503049 0.109533 -0.291895
11442 0.503049 0.109537 -0.291913
11443 0.503049 0.109542 -0.291931
11444 0.503049 0.109546 -0.291949
11445 0.503049 0.10955 -0.291968
11446 0.503049 0.109554 -0.291986
11447 0.503049 0.109558 -0.292004
11448 0.503048 0.109562 -0.292022
11449 0.503048 0.109566 -0.29204
11450 0.503048 0.10957 -0.292058
11451 0.503048 0.109575 -0.292076
11452 0.503048 0.109579 -0.292095
11453 0.503048 0.109583 -0.292113
11454 0.503048 0.109587 -0.292131
11455 0.503048 0.109591 -0.292149
11456 0.503048 0.109595 -0.292167
11457 0.503048 0.109599 -0.292186
11458 0.503048 0.109603 -0.292204
11459 0.503048 0.109607 -0.292222
11460 0.503048 0.109612 -0.29224
11461 0.503048 0.109616 -0.292258
11462 0.503047 0.10962 -0.292277
11463 0.503047 0.109624 -0.292295
11464 0.503047 0.109628 -0.292313
11465 0.503047 0.109632 -0.292331
11466 0.503047 0.109636 -0.29235
11467 0.503047 0.10964 -0.292368
11468 0.503047 0.109644 -0.292386
11469 0.503047 0.109648 -0.292404
11470 0.503047 0.109652 -0.292423
11471 0.503047 0.109656 -0.292441
11472 0.503047 0.10966 -0.292459
11473 0.503047 0.109664 -0.292477
11474 0.503046 0.109669 -0.292496
11475 0.503046 0.109673 -0.292514
11476 0.503046 0.109677 -0.292532
11477 0.503046 0.109681 -0.292551
11478 0.503046 0.109685 -0.292569
11479 0.503046 0.109689 -0.292587
11480 0.503046 0.109693 -0.292606
11481 0.503046 0.109697 -0.292624
11482 0.503046 0.109701 -0.292642
11483 0.503046 0.109705 -0.292661
11484 0.503045 0.109709 -0.292679
11485 0.503045 0.109713 -0.292697
11486 0.503045 0.109717 -0.292716
11487 0.503045 0.109721 -0.292734
11488 0.503045 0.109725 -0.292752
11489 0.503045 0.109729 -0.292771
11490 0.503045 0.109733 -0.292789
11491 0.503045 0.109737 -0.292807
11492 0.503045 0.109741 -0.292826
11493 0.503045 0.109745 -0.292844
11494 0.503044 0.109749 -0.292863
11495 0.503044 0.109753 -0.292881
11496 0.503044 0.109757 -0.292899
11497 0.503044 0.109761 -0.292918
11498 0.503044 0.109765 -0.292936
11499 0.503044 0.109769 -0.292955
11500 0.503044 0.109773 -0.292973
11501 0.503044 0.109777 -0.292992
11502 0.503043 0.109781 -0.29301
11503 0.503043 0.109785 -0.293028
11504 0.503043 0.109789 -0.293047
11505 0.503043 0.109793 -0.293065
11506 0.503043 0.109797 -0.293084
11507 0.503043 0.109801 -0.293102
11508 0.503043 0.109805 -0.293121
11509 0.503043 0.109809 -0.293139
11510 0.503042 0.109813 -0.293158
11511 0.503042 0.109817 -0.293176
11512 0.503042 0.109821 -0.293195
11513 0.503042 0.109825 -0.293213
11514 0.503042 0.109829 -0.293232
11515 0.503042 0.109833 -0.29325
11516 0.503042 0.109836 -0.293269
11517 0.503042 0.10984 -0.293287
11518 0.503041 0.109844 -0.293306
11519 0.503041 0.109848 -0.293324
11520 0.503041 0.109852 -0.293343
11521 0.503041 0.109856 -0.293362
11522 0.503041 0.10986 -0.29338
11523 0.503041 0.109864 -0.293399
11524 0.503041 0.109868 -0.293417
11525 0.50304 0.109872 -0.293436
11526 0.50304 0.109876 -0.293454
11527 0.50304 0.10988 -0.293473
11528 0.50304 0.109884 -0.293492
11529 0.50304 0.109888 -0.29351
11530 0.50304 0.109891 -0.293529
11531 0.50304 0.109895 -0.293547
11532 0.503039 0.109899 -0.293566
11533 0.503039 0.109903 -0.293585
11534 0.503039 0.109907 -0.293603
11535 0.503039 0.109911 -0.293622
11536 0.503039 0.109915 -0.293641
11537 0.503039 0.109919 -0.293659
11538 0.503039 0.109923 -0.293678
11539 0.503038 0.109926 -0.293697
11540 0.503038 0.10993 -0.293715
11541 0.503038 0.109934 -0.293734
11542 0.503038 0.109938 -0.293753
11543 0.503038 0.109942 -0.293771
11544 0.503038 0.109946 -0.29379
11545 0.503037 0.10995 -0.293809
11546 0.503037 0.109954 -0.293827
11547 0.503037 0.109957 -0.293846
11548 0.503037 0.109961 -0.293865
11549 0.503037 0.109965 -0.293883
11550 0.503037 0.109969 -0.293902
11551 0.503036 0.109973 -0.293921
11552 0.503036 0.109977 -0.29394
11553 0.503036 0.109981 -0.293958
11554 0.503036 0.109984 -0.293977
11555 0.503036 0.109988 -0.293996
11556 0.503036 0.109992 -0.294015
11557 0.503035 0.109996 -0.294033
11558 0.503035 0.11 -0.294052
11559 0.503035 0.110004 -0.294071
11560 0.503035 0.110007 -0.29409
11561 0.503035 0.110011 -0.294108
11562 0.503034 0.110015 -0.294127
11563 0.503034 0.110019 -0.294146
11564 0.503034 0.110023 -0.294165
11565 0.503034 0.110027 -0.294184
11566 0.503034 0.11003 -0.294202
11567 0.503034 0.110034 -0.294221
11568 0.503033 0.110038 -0.29424
11569 0.503033 0.110042 -0.294259
11570 0.503033 0.110046 -0.294278
11571 0.503033 0.110049 -0.294296
11572 0.503033 0.110053 -0.294315
11573 0.503032 0.110057 -0.294334
11574 0.503032 0.110061 -0.294353
11575 0.503032 0.110065 -0.294372
11576 0.503032 0.110068 -0.294391
11577 0.503032 0.110072 -0.29441
11578 0.503031 0.110076 -0.294429
11579 0.503031 0.11008 -0.294447
11580 0.503031 0.110083 -0.294466
11581 0.503031 0.110087 -0.294485
11582 0.503031 0.110091 -0.294504
11583 0.50303 0.110095 -0.294523
11584 0.50303 0.110098 -0.294542
11585 0.50303 0.110102 -0.294561
11586 0.50303 0.110106 -0.29458
11587 0.50303 0.11011 -0.294599
11588 0.503029 0.110113 -0.294618
11589 0.503029 0.110117 -0.294637
11590 0.503029 0.110121 -0.294655
11591 0.503029 0.110125 -0.294674
11592 0.503029 0.110128 -0.294693
11593 0.503028 0.110132 -0.294712
11594 0.503028 0.110136 -0.294731
11595 0.503028 0.11014 -0.29475
11596 0.503028 0.110143 -0.294769
11597 0.503027 0.110147 -0.294788
11598 0.503027 0.110151 -0.294807
11599 0.503027 0.110155 -0.294826
11600 0.503027 0.110158 -0.294845
11601 0.503027 0.110162 -0.294864
11602 0.503026 0.110166 -0.294883
11603 0.503026 0.110169 -0.294902
11604 0.503026 0.110173 -0.294921
11605 0.503026 0.110177 -0.29494
11606 0.503025 0.110181 -0.294959
11607 0.503025 0.110184 -0.294978
11608 0.503025 0.110188 -0.294997
11609 0.503025 0.110192 -0.295017
11610 0.503025 0.110195 -0.295036
11611 0.503024 0.110199 -0.295055
11612 0.503024 0.110203 -0.295074
11613 0.503024 0.110206 -0.295093
11614 0.503024 0.11021 -0.295112
11615 0.503023 0.110214 -0.295131
11616 0.503023 0.110217 -0.29515
11617 0.503023 0.110221 -0.295169
11618 0.503023 0.110225 -0.295188
11619 0.503022 0.110228 -0.295207
11620 0.503022 0.110232 -0.295226
11621 0.503022 0.110236 -0.295246
11622 0.503022 0.110239 -0.295265
11623 0.503021 0.110243 -0.295284
11624 0.503021 0.110247 -0.295303
11625 0.503021 0.11025 -0.295322
11626 0.503021 0.110254 -0.295341
11627 0.50302 0.110258 -0.29536
11628 0.50302 0.110261 -0.29538
11629 0.50302 0.110265 -0.295399
11630 0.50302 0.110269 -0.295418
11631 0.503019 0.110272 -0.295437
11632 0.503019 0.110276 -0.295456
11633 0.503019 0.11028 -0.295475
11634 0.503019 0.110283 -0.295495
11635 0.503018 0.110287 -0.295514
11636 0.503018 0.11029 -0.295533
11637 0.503018 0.110294 -0.295552
11638 0.503018 0.110298 -0.295572
11639 0.503017 0.110301 -0.295591
11640 0.503017 0.110305 -0.29561
11641 0.503017 0.110308 -0.295629
11642 0.503017 0.110312 -0.295648
11643 0.503016 0.110316 -0.295668
11644 0.503016 0.110319 -0.295687
11645 0.503016 0.110323 -0.295706
11646 0.503016 0.110326 -0.295725
11647 0.503015 0.11033 -0.295745
11648 0.503015 0.110334 -0.295764
11649 0.503015 0.110337 -0.295783
11650 0.503014 0.110341 -0.295803
11651 0.503014 0.110344 -0.295822
11652 0.503014 0.110348 -0.295841
11653 0.503014 0.110352 -0.29586
11654 0.503013 0.110355 -0.29588
11655 0.503013 0.110359 -0.295899
11656 0.503013 0.110362 -0.295918
11657 0.503013 0.110366 -0.295938
11658 0.503012 0.110369 -0.295957
11659 0.503012 0.110373 -0.295976
11660 0.503012 0.110377 -0.295996
11661 0.503011 0.11038 -0.296015
11662 0.503011 0.110384 -0.296034
11663 0.503011 0.110387 -0.296054
11664 0.503011 0.110391 -0.296073
11665 0.50301 0.110394 -0.296093
11666 0.50301 0.110398 -0.296112
11667 0.50301 0.110401 -0.296131
11668 0.503009 0.110405 -0.296151
11669 0.503009 0.110408 -0.29617
11670 0.503009 0.110412 -0.29619
11671 0.503008 0.110416 -0.296209
11672 0.503008 0.110419 -0.296228
11673 0.503008 0.110423 -0.296248
11674 0.503008 0.110426 -0.296267
11675 0.503007 0.11043 -0.296287
11676 0.503007 0.110433 -0.296306
11677 0.503007 0.110437 -0.296325
11678 0.503006 0.11044 -0.296345
11679 0.503006 0.110444 -0.296364
11680 0.503006 0.110447 -0.296384
11681 0.503005 0.110451 -0.296403
11682 0.503005 0.110454 -0.296423
11683 0.503005 0.110458 -0.296442
11684 0.503005 0.110461 -0.296462
11685 0.503004 0.110465 -0.296481
11686 0.503004 0.110468 -0.296501
11687 0.503004 0.110472 -0.29652
11688 0.503003 0.110475 -0.29654
11689 0.503003 0.110479 -0.296559
11690 0.503003 0.110482 -0.296579
11691 0.503002 0.110485 -0.296598
11692 0.503002 0.110489 -0.296618
11693 0.503002 0.110492 -0.296637
11694 0.503001 0.110496 -0.296657
11695 0.503001 0.110499 -0.296676
11696 0.503001 0.110503 -0.296696
11697 0.503 0.110506 -0.296715
11698 0.503 0.11051 -0.296735
11699 0.503 0.110513 -0.296755
11700 0.502999 0.110517 -0.296774
11701 0.502999 0.11052 -0.296794
11702 0.502999 0.110524 -0.296813
11703 0.502999 0.110527 -0.296833
11704 0.502998 0.11053 -0.296853
11705 0.502998 0.110534 -0.296872
11706 0.502998 0.110537 -0.296892
11707 0.502997 0.110541 -0.296911
11708 0.502997 0.110544 -0.296931
11709 0.502997 0.110548 -0.296951
11710 0.502996 0.110551 -0.29697
11711 0.502996 0.110554 -0.29699
11712 0.502996 0.110558 -0.297009
11713 0.502995 0.110561 -0.297029
11714 0.502995 0.110565 -0.297049
11715 0.502994 0.110568 -0.297068
11716 0.502994 0.110571 -0.297088
11717 0.502994 0.110575 -0.297108
11718 0.502993 0.110578 -0.297127
11719 0.502993 0.110582 -0.297147
11720 0.502993 0.110585 -0.297167
11721 0.502992 0.110588 -0.297187
11722 0.502992 0.110592 -0.297206
11723 0.502992 0.110595 -0.297226
11724 0.502991 0.110599 -0.297246
11725 0.502991 0.110602 -0.297265
11726 0.502991 0.110605 -0.297285
11727 0.50299 0.110609 -0.297305
11728 0.50299 0.110612 -0.297325
11729 0.50299 0.110615 -0.297344
11730 0.502989 0.110619 -0.297364
11731 0.502989 0.110622 -0.297384
11732 0.502989 0.110626 -0.297404
11733 0.502988 0.110629 -0.297423
11734 0.502988 0.110632 -0.297443
11735 0.502987 0.110636 -0.297463
11736 0.502987 0.110639 -0.297483
11737 0.502987 0.110642 -0.297502
11738 0.502986 0.110646 -0.297522
11739 0.502986 0.110649 -0.297542
11740 0.502986 0.110652 -0.297562
11741 0.502985 0.110656 -0.297582
11742 0.502985 0.110659 -0.297601
11743 0.502984 0.110662 -0.297621
11744 0.502984 0.110666 -0.297641
11745 0.502984 0.110669 -0.297661
11746 0.502983 0.110672 -0.297681
11747 0.502983 0.110676 -0.297701
11748 0.502983 0.110679 -0.29772
11749 0.502982 0.110682 -0.29774
11750 0.502982 0.110686 -0.29776
11751 0.502981 0.110689 -0.29778
11752 0.502981 0.110692 -0.2978
11753 0.502981 0.110696 -0.29782
11754 0.50298 0.110699 -0.29784
11755 0.50298 0.110702 -0.297859
11756 0.50298 0.110705 -0.297879
11757 0.502979 0.110709 -0.297899
11758 0.502979 0.110712 -0.297919
11759 0.502978 0.110715 -0.297939
11760 0.502978 0.110719 -0.297959
11761 0.502978 0.110722 -0.297979
11762 0.502977 0.110725 -0.297999
11763 0.502977 0.110728 -0.298019
11764 0.502976 0.110732 -0.298039
11765 0.502976 0.110735 -0.298059
11766 0.502976 0.110738 -0.298079
11767 0.502975 0.110742 -0.298099
11768 0.502975 0.110745 -0.298119
11769 0.502974 0.110748 -0.298138
11770 0.502974 0.110751 -0.298158
11771 0.502974 0.110755 -0.298178
11772 0.502973 0.110758 -0.298198
11773 0.502973 0.110761 -0.298218
11774 0.502972 0.110764 -0.298238
11775 0.502972 0.110768 -0.298258
11776 0.502972 0.110771 -0.298278
11777 0.502971 0.110774 -0.298298
11778 0.502971 0.110777 -0.298318
11779 0.50297 0.110781 -0.298338
11780 0.50297 0.110784 -0.298358
11781 0.50297 0.110787 -0.298379
11782 0.502969 0.11079 -0.298399
11783 0.502969 0.110793 -0.298419
11784 0.502968 0.110797 -0.298439
11785 0.502968 0.1108 -0.298459
11786 0.502968 0.110803 -0.298479
11787 0.502967 0.110806 -0.298499
11788 0.502967 0.11081 -0.298519
11789 0.502966 0.110813 -0.298539
11790 0.502966 0.110816 -0.298559
11791 0.502965 0.110819 -0.298579
11792 0.502965 0.110822 -0.298599
11793 0.502965 0.110826 -0.298619
11794 0.502964 0.110829 -0.29864
11795 0.502964 0.110832 -0.29866
11796 0.502963 0.110835 -0.29868
11797 0.502963 0.110838 -0.2987
11798 0.502962 0.110841 -0.29872
11799 0.502962 0.110845 -0.29874
11800 0.502962 0.110848 -0.29876
11801 0.502961 0.110851 -0.29878
11802 0.502961 0.110854 -0.298801
11803 0.50296 0.110857 -0.298821
11804 0.50296 0.110861 -0.298841
11805 0.502959 0.110864 -0.298861
11806 0.502959 0.110867 -0.298881
11807 0.502959 0.11087 -0.298901
11808 0.502958 0.110873 -0.298922
11809 0.502958 0.110876 -0.298942
11810 0.502957 0.110879 -0.298962
11811 0.502957 0.110883 -0.298982
11812 0.502956 0.110886 -0.299002
11813 0.502956 0.110889 -0.299023
11814 0.502955 0.110892 -0.299043
11815 0.502955 0.110895 -0.299063
11816 0.502955 0.110898 -0.299083
11817 0.502954 0.110901 -0.299104
11818 0.502954 0.110905 -0.299124
11819 0.502953 0.110908 -0.299144
11820 0.502953 0.110911 -0.299164
11821 0.502952 0.110914 -0.299185
11822 0.502952 0.110917 -0.299205
11823 0.502951 0.11092 -0.299225
11824 0.502951 0.110923 -0.299245
11825 0.50295 0.110926 -0.299266
11826 0.50295 0.11093 -0.299286
11827 0.50295 0.110933 -0.299306
11828 0.502949 0.110936 -0.299327
11829 0.502949 0.110939 -0.299347
11830 0.502948 0.110942 -0.299367
11831 0.502948 0.110945 -0.299388
11832 0.502947 0.110948 -0.299408
11833 0.502947 0.110951 -0.299428
11834 0.502946 0.110954 -0.299449
11835 0.502946 0.110957 -0.299469
11836 0.502945 0.11096 -0.299489
11837 0.502945 0.110963 -0.29951
11838 0.502944 0.110967 -0.29953
11839 0.502944 0.11097 -0.29955
11840 0.502943 0.110973 -0.299571
11841 0.502943 0.110976 -0.299591
11842 0.502943 0.110979 -0.299612
11843 0.502942 0.110982 -0.299632
11844 0.502942 0.110985 -0.299652
11845 0.502941 0.110988 -0.299673
11846 0.502941 0.110991 -0.299693
11847 0.50294 0.110994 -0.299714
11848 0.50294 0.110997 -0.299734
11849 0.502939 0.111 -0.299754
11850 0.502939 0.111003 -0.299775
11851 0.502938 0.111006 -0.299795
11852 0.502938 0.111009 -0.299816
11853 0.502937 0.111012 -0.299836
11854 0.502937 0.111015 -0.299857
11855 0.502936 0.111018 -0.299877
11856 0.502936 0.111021 -0.299898
11857 0.502935 0.111024 -0.299918
11858 0.502935 0.111027 -0.299938
11859 0.502934 0.11103 -0.299959
11860 0.502934 0.111034 -0.299979
11861 0.502933 0.111037 -0.3
11862 0.502933 0.11104 -0.30002
11863 0.502932 0.111043 -0.300041
11864 0.502932 0.111046 -0.300061
11865 0.502931 0.111049 -0.300082
11866 0.502931 0.111052 -0.300102
11867 0.50293 0.111055 -0.300123
11868 0.50293 0.111058 -0.300144
11869 0.502929 0.111061 -0.300164
11870 0.502929 0.111063 -0.300185
11871 0.502928 0.111066 -0.300205
11872 0.502928 0.111069 -0.300226
11873 0.502927 0.111072 -0.300246
11874 0.502927 0.111075 -0.300267
11875 0.502926 0.111078 -0.300287
11876 0.502926 0.111081 -0.300308
11877 0.502925 0.111084 -0.300329
11878 0.502925 0.111087 -0.300349
11879 0.502924 0.11109 -0.30037
11880 0.502924 0.111093 -0.30039
11881 0.502923 0.111096 -0.300411
11882 0.502923 0.111099 -0.300432
11883 0.502922 0.111102 -0.300452
11884 0.502922 0.111105 -0.300473
11885 0.502921 0.111108 -0.300494
11886 0.502921 0.111111 -0.300514
11887 0.50292 0.111114 -0.300535
11888 0.502919 0.111117 -0.300555
11889 0.502919 0.11112 -0.300576
11890 0.502918 0.111123 -0.300597
11891 0.502918 0.111126 -0.300617
11892 0.502917 0.111128 -0.300638
11893 0.502917 0.111131 -0.300659
11894 0.502916 0.111134 -0.300679
11895 0.502916 0.111137 -0.3007
11896 0.502915 0.11114 -0.300721
11897 0.502915 0.111143 -0.300742
11898 0.502914 0.111146 -0.300762
11899 0.502914 0.111149 -0.300783
11900 0.502913 0.111152 -0.300804
11901 0.502913 0.111155 -0.300824
11902 0.502912 0.111158 -0.300845
11903 0.502911 0.11116 -0.300866
