n t PE VE R R2 BS
9000 0 2.11763 1.72596 0.00845722 0.588851 0.284027
19000 870000 1.80297 1.90989 -0.0208975 0.650058 0.31315
29000 880000 2.13405 1.96643 0.025992 0.684798 0.316741
39000 880000 2.62783 1.92951 0.00479122 0.661566 0.314031
49000 870000 1.51085 1.83635 -0.0499864 0.610635 0.307143
59000 880000 2.08114 1.84233 0.0583179 0.603292 0.318611
69000 880000 1.68895 1.86163 -0.0747077 0.61562 0.31892
79000 870000 1.7243 1.93762 0.0315318 0.666852 0.315797
89000 880000 2.27972 1.98253 -0.0304366 0.696946 0.312931
99000 870000 2.20503 1.94396 -0.0577886 0.668372 0.315535
109000 880000 1.67208 1.89235 0.031932 0.639095 0.312076
119000 880000 1.80634 1.91015 -0.0536114 0.646762 0.319207
129000 870000 1.94576 2.0122 0.0155226 0.714405 0.311652
139000 880000 1.88764 1.89828 0.0257244 0.642682 0.316125
149000 880000 2.2127 1.91215 -0.00342189 0.653023 0.312763
159000 870000 2.0862 1.99133 0.01806 0.700751 0.313468
169000 880000 1.51709 1.95695 0.0281024 0.678928 0.313645
179000 870000 2.57682 1.92296 -0.179629 0.66185 0.308048
189000 880000 1.59406 1.88302 -0.0445041 0.623369 0.323302
199000 880000 2.12226 1.91755 0.0749589 0.651415 0.318431
209000 870000 1.88816 1.83717 0.00103242 0.602553 0.313179
219000 880000 2.40984 2.03349 -0.0716118 0.72658 0.315511
229000 880000 1.45951 2.04399 -0.0179493 0.733852 0.314235
239000 870000 1.98077 1.97729 0.0214161 0.687705 0.315935
249000 880000 1.02337 1.85541 -0.0282826 0.606622 0.325788
259000 880000 2.18411 1.89724 -0.0262568 0.646466 0.308626
269000 870000 1.87849 1.85244 -0.0594212 0.617534 0.311093
279000 880000 2.03689 1.96055 0.0148345 0.681523 0.31233
289000 880000 2.69732 2.19431 0.0539816 0.831316 0.313146
299000 870000 1.65492 2.0291 -0.128953 0.717155 0.321862
309000 880000 2.13561 1.9225 0.0232068 0.651576 0.320482
319000 870000 1.85242 1.84595 -0.00792809 0.613962 0.310957
329000 880000 2.00701 1.83369 0.0514598 0.604216 0.310485
