t PE VE R R2
1 -12.6163 0.582622 0.0497398 0.108721
2 -12.0517 0.749358 -0.59527 0.444173
3 -1.43684 1.22167 -1.06591 1.30076
4 6.66823 1.04476 -0.85284 0.917851
5 2.83218 0.630013 -0.358113 0.221935
6 -5.52716 0.638288 0.358077 0.229042
7 -8.31752 0.901612 0.528885 0.583311
8 -14.5668 0.643693 -0.126715 0.18998
9 -21.5841 0.894004 -0.730554 0.670805
10 -11.7214 1.27162 -1.14163 1.42116
11 -2.52614 1.29994 -1.15536 1.46692
12 7.20391 0.70971 -0.576727 0.385993
13 1.35866 0.637824 0.412877 0.240143
14 -17.712 1.07269 0.900534 1.00726
15 -18.0917 0.796913 0.563029 0.481892
16 -24.8194 0.586101 -0.110623 0.120983
17 -19.6334 0.912914 -0.787864 0.75639
18 -2.73328 0.733299 -0.47183 0.379922
19 8.13477 0.568753 -0.0864021 0.0998487
20 3.59368 0.691753 0.563635 0.358111
21 -5.15654 1.26081 1.15276 1.42205
22 1.79008 1.34122 1.23407 1.60052
23 -9.07617 0.826984 0.720936 0.598325
24 -29.1525 0.627144 0.0245358 0.159292
25 -18.6255 0.639098 -0.02824 0.169328
26 -6.9198 0.72775 0.428846 0.359271
27 -1.43811 0.984998 0.873907 0.881347
28 1.37346 1.67602 1.46384 2.22464
29 6.25394 2.01397 1.67839 2.89216
30 9.34808 1.48679 1.357 1.89446
31 3.03559 0.930807 0.747358 0.706771
32 -11.8802 0.769355 0.33817 0.341026
33 -16.2402 0.78227 0.514831 0.434437
34 -14.2767 1.18719 1.00802 1.22102
35 -8.12093 2.03631 1.64341 2.83031
36 -6.87623 2.52378 1.95181 3.89578
37 3.12672 1.47003 1.34184 1.86094
38 4.37149 0.671603 0.432264 0.284765
39 -2.53 0.63262 -0.0722886 0.163935
40 -7.47563 0.603336 0.0434624 0.133186
41 -10.0758 0.659829 0.335294 0.253593
42 -4.89343 0.932118 0.714611 0.694477
43 -7.26547 1.15163 0.997625 1.14745
44 -9.33689 0.859316 0.793027 0.68171
45 1.87952 0.546709 0.184357 0.0788418
46 0.230945 0.763594 -0.578575 0.467258
47 -10.4696 0.933453 -0.8061 0.792053
48 -23.0781 0.906375 -0.729479 0.6827
49 -16.0916 0.638729 -0.239776 0.188069
50 -4.77606 0.576715 0.175898 0.117633
51 -7.6764 0.576665 0.287264 0.135032
52 -5.25705 0.533675 -0.133887 0.0554706
53 7.21988 0.897227 -0.839854 0.754289
54 -0.526506 1.59467 -1.39981 2.06321
55 -8.64791 1.60328 -1.42824 2.11739
56 -12.625 1.18008 -1.10657 1.29019
57 -5.88749 0.671952 -0.480335 0.304004
58 -1.52992 0.590867 -0.251514 0.146768
59 -2.65951 0.540971 -0.0587779 0.0595659
60 -3.0992 0.600611 -0.374305 0.187617
61 -2.17828 0.974438 -0.875074 0.864954
62 -4.64605 1.1087 -1.00656 1.12736
63 -3.3012 0.696254 -0.563613 0.366413
64 -8.20653 0.627776 0.0449929 0.158586
65 -10.1004 0.629008 0.109102 0.16689
66 0.738021 0.563369 -0.021388 0.0888131
67 1.46096 0.60489 -0.357048 0.184651
68 0.0589348 0.71702 -0.478747 0.362872
69 -2.92771 0.731228 -0.267453 0.299785
70 -2.08753 0.580031 -0.104449 0.111615
71 5.76294 0.519606 0.0200787 0.0311625
72 -1.00192 0.594533 0.262532 0.154975
73 -10.7393 0.883657 0.762198 0.690784
74 -2.83416 0.937582 0.865604 0.823904
75 -1.24488 0.541312 0.204641 0.0735017
76 -9.06184 0.65608 -0.028995 0.19954
77 -6.4291 0.604752 0.164835 0.146864
78 -0.162317 0.816416 0.734448 0.592575
79 0.643919 1.07848 0.99695 1.07777
80 -3.74969 1.19476 1.08509 1.28983
81 -5.86042 0.898085 0.757493 0.702056
82 -2.02984 0.677522 0.431651 0.302107
83 -8.16979 0.819784 0.740619 0.601584
84 -3.20035 1.10497 1.02979 1.12893
85 1.60387 1.3441 1.20935 1.5607
86 -7.41262 1.39591 1.26484 1.69061
87 -9.64045 1.31295 1.20531 1.5399
88 -13.7957 1.49791 1.28263 1.78999
89 -11.5332 1.29603 1.13626 1.42754
90 -11.1679 1.16411 1.10067 1.26909
91 -23.0754 1.06723 0.984078 1.05245
92 -5.56958 1.2259 1.14645 1.37839
93 8.67565 1.53888 1.41981 2.04243
94 3.13211 1.78703 1.56835 2.50489
95 -2.3179 2.01794 1.64714 2.8322
96 -0.306899 1.85984 1.51387 2.45576
97 3.53189 1.82757 1.55009 2.4972
98 -10.6021 1.40662 1.25668 1.68186
99 -20.6639 1.15022 0.996218 1.14459
100 -3.03508 1.19226 1.1152 1.31457
101 -4.47723 1.55324 1.40205 2.02424
102 -10.979 1.50656 1.34373 1.90164
103 -7.30311 1.23762 1.13061 1.38288
104 -2.18596 0.956639 0.828418 0.805877
105 -2.29098 0.919409 0.840843 0.77755
106 -12.0043 0.965484 0.865246 0.847516
107 -17.959 0.975428 0.887956 0.878965
108 1.35814 0.802612 0.720025 0.568577
109 -6.3423 0.624139 0.410998 0.225013
110 -10.1017 0.651754 0.41581 0.264196
111 -0.797864 0.661234 0.427859 0.281135
112 4.58934 0.586913 0.307226 0.154368
113 -7.73408 0.541384 0.108614 0.0646895
114 -14.6552 0.569335 0.102075 0.100998
115 -6.87317 0.574421 0.166595 0.113128
116 -2.92763 0.535741 0.0972916 0.0546544
117 -9.29431 0.551545 -0.0126713 0.0716884
118 -6.40358 0.607783 -0.137703 0.139816
119 -11.0962 0.637685 -0.386666 0.237146
120 -7.86215 0.59513 -0.370949 0.176783
121 -5.52721 0.579656 -0.3124 0.145704
122 -19.2856 0.619874 -0.236261 0.17828
123 -6.04336 0.578637 -0.295556 0.138615
124 5.81781 0.929626 -0.870515 0.810688
125 -0.0674216 1.13648 -1.05235 1.18993
126 -8.7784 0.990358 -0.942148 0.932584
127 -18.1116 0.820525 -0.725823 0.58834
128 -15.1081 0.721572 -0.566168 0.398111
129 -15.4745 0.919174 -0.816107 0.760265
130 -19.3895 1.39135 -1.24886 1.65272
131 -3.30265 1.78369 -1.58193 2.52751
132 5.87256 1.80203 -1.5885 2.55464
133 -6.75753 1.74756 -1.54525 2.42949
134 -5.8163 1.40372 -1.31456 1.76181
135 4.02985 0.973575 -0.954719 0.929071
136 -5.32468 0.876006 -0.791624 0.702619
137 -13.621 0.924916 -0.826552 0.790258
138 -3.6702 1.08515 -1.03282 1.12048
139 6.71528 1.1087 -1.06897 1.17912
140 4.10254 0.933352 -0.878134 0.82231
141 -3.17576 0.692029 -0.574268 0.363991
142 3.35936 0.62349 -0.458785 0.235479
143 0.779704 0.622079 -0.375581 0.208487
144 -13.3885 0.611601 -0.307881 0.18269
145 -16.4064 0.642205 -0.34213 0.231817
146 -5.25111 0.747084 -0.647583 0.462091
147 -0.875865 0.719092 -0.622795 0.418768
148 -4.29275 0.600015 -0.31079 0.161915
149 -5.27756 0.544605 0.178027 0.074004
150 -8.82266 0.57836 0.226571 0.122658
151 -7.36329 0.555066 -0.0075765 0.0786542
152 -4.98772 0.536559 -0.114629 0.0591528
153 -5.84438 0.543794 0.00729407 0.0625076
154 -2.51969 0.566246 0.222104 0.112469
155 -0.498453 0.600116 0.367547 0.181324
156 -6.27215 0.613758 0.351703 0.19812
157 -16.5753 0.796439 0.559916 0.488052
158 -15.415 0.875507 0.67128 0.617129
159 -4.0876 0.600327 0.297939 0.164808
160 -4.71356 0.596276 0.302064 0.161943
161 -11.1184 0.831633 0.691921 0.593218
162 -1.15119 1.13891 1.07477 1.20912
