0.03 0.09 0.15 0.21 0.27 0.33 0.39 0.45 0.51 0.57 0.63 0.69 0.75 0.81 0.87 0.93 0.99 1.05 1.11 1.17 1.23 1.29 1.35 1.41 1.47 1.53 1.59 1.65 1.71 1.77 1.83 1.89 1.95 2.01 2.07 2.13 2.19 2.25 2.31 2.37 2.43 2.49 2.55 2.61 2.67 2.73 2.79 2.85 2.91 2.97 3.03 3.09 3.15 3.21 3.27 3.33 3.39 3.45 3.51 3.57 3.63 3.69 3.75 3.81 3.87 3.93 3.99 4.05 4.11 4.17 4.23 4.29 4.35 4.41 4.47 4.53 4.59 4.65 4.71 4.77 4.83 4.89 4.95 5.01 5.07 5.13 5.19 5.25 5.31 5.37 5.43 5.49 5.55 5.61 5.67 5.73 5.79 5.85 5.91 5.97 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014 0.0556 0.3168 0.7604 1.0762 1.4398 1.411 1.4082 1.2732 1.1592 0.762 0.6062 0.503 0.4208 0.3014 0.19 0.1616 0.139 0.099 0.077 0.0862 0.0986 0.1026 0.1512 0.2786 0.534 0.5468 0.7262 0.8114 0.8918 0.7794 0.7958 0.7544 0.6466 0.6498 0.575 0.504 0.3702 0.3916 0.31 0.1972 0.1002 0.1 0.1368 0.1484 0.1932 0.2662 0.3582 0.3964 0.426 0.5044 0.5628 0.5902 0.5416 0.6754 0.6086 0.4872 0.4934 0.4894 0.3346 0.3262 0.3342 0.3172 0.2948 0.2718 0.1712 0.1396 0.163 0.1612 0.1838 0.2726 0.3104 0.3318 0.3242 0.3934 0.3996 0.4816 0.4964 0.4418 0.409 0.4022 0.309 0.3038 0.3014 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0088 0.062 0.4554 1.0226 1.5146 1.8316 1.817 1.464 1.2296 0.9072 0.912 0.6418 0.4458 0.3364 0.245 0.2454 0.2482 0.1986 0.117 0.0624 0.0746 0.1084 0.214 0.3536 0.4732 0.7286 0.885 0.9522 0.905 0.9486 0.9058 0.8368 0.7048 0.6662 0.5136 0.4322 0.325 0.3766 0.3126 0.3252 0.2856 0.1934 0.2442 0.2508 0.2618 0.3626 0.4388 0.5004 0.6316 0.5634 0.5908 0.716 0.7016 0.6208 0.5348 0.426 0.3396 0.4438 0.3318 0.29 0.3096 0.1982 0.247 0.3338 0.3158 0.3452 0.2778 0.3436 0.4094 0.4652 0.3972 0.4152 0.4894 0.5434 0.3766 0.4136 0.4548 0.3616 0.4004 0.3354 0.2506 0.1772 0.1634 0.2256 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112 0.0992 0.5324 1.2246 1.6054 2.015 1.8382 1.6252 1.3016 1.0454 0.6236 0.5292 0.378 0.288 0.186 0.1378 0.0984 0.0932 0.0798 0.0478 0.0528 0.1234 0.2612 0.3684 0.5298 0.7846 0.9524 1.1186 1.1158 1.1126 0.9904 1.0316 0.853 0.604 0.431 0.406 0.3298 0.2382 0.2288 0.158 0.1188 0.0778 0.1432 0.2202 0.2414 0.3744 0.3544 0.4142 0.5324 0.622 0.7764 0.801 0.8396 0.8554 0.7866 0.6092 0.5224 0.546 0.358 0.3268 0.2444 0.1726 0.2136 0.1556 0.1232 0.1104 0.193 0.2152 0.2162 0.2162 0.3234 0.381 0.4976 0.5642 0.5904 0.716 0.6398 0.5594 0.6474 0.4072 0.4042 0.3586 0.2846 0.2046 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0006 0.1022 0.3976 0.828 1.3086 1.7504 1.8872 1.8904 1.4282 1.0982 0.9014 0.551 0.413 0.2386 0.2284 0.1962 0.1544 0.0816 0.0848 0.068 0.0616 0.0858 0.1472 0.2802 0.4892 0.4976 0.6878 0.8666 0.9742 1.0076 1.1156 1.0786 0.942 0.7914 0.7126 0.5392 0.3544 0.3494 0.262 0.1662 0.1786 0.1298 0.1352 0.1692 0.1534 0.2014 0.325 0.3812 0.3278 0.5362 0.6178 0.614 0.6676 0.7406 0.8612 0.8882 0.61 0.6376 0.4542 0.434 0.3346 0.368 0.2982 0.1418 0.1206 0.1118 0.1876 0.153 0.2204 0.254 0.2734 0.3162 0.355 0.3782 0.3582 0.4694 0.5828 0.682 0.553 0.4314 0.4846 0.53 0.4096 0.3734 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0464 0.3114 0.7518 1.1232 1.4008 1.487 1.4298 1.2084 0.9348 0.8442 0.8202 0.6064 0.5456 0.4844 0.3128 0.2056 0.1714 0.1748 0.1236 0.1566 0.1516 0.2298 0.2572 0.3352 0.4614 0.6258 0.6962 0.7318 0.8668 0.8006 0.8126 0.8618 0.6942 0.637 0.6316 0.6116 0.4504 0.4752 0.3698 0.3242 0.2788 0.1666 0.165 0.1648 0.2476 0.298 0.3354 0.292 0.3854 0.4842 0.5014 0.6578 0.643 0.6646 0.5966 0.5712 0.5504 0.5608 0.4862 0.4128 0.3602 0.3976 0.3592 0.2868 0.2628 0.2212 0.1814 0.256 0.2496 0.2318 0.2898 0.2964 0.3854 0.3254 0.3686 0.4426 0.5798 0.5528 0.4812 0.4804 0.4004 0.3346 0.2744 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0092 0.0802 0.389 0.9778 1.5902 1.7698 1.7506 1.4632 1.2668 0.9322 0.7744 0.605 0.3694 0.2686 0.2192 0.1684 0.1716 0.1852 0.1864 0.1322 0.0942 0.1138 0.2072 0.3886 0.6222 0.7738 0.919 0.9228 0.8854 1.0318 0.8696 0.8494 0.8064 0.6568 0.5406 0.4424 0.3532 0.3572 0.3362 0.2226 0.1208 0.1212 0.1316 0.1852 0.294 0.3648 0.5016 0.6324 0.6396 0.5308 0.6844 0.5746 0.695 0.7138 0.6388 0.5028 0.5444 0.477 0.4008 0.362 0.3272 0.2356 0.2328 0.1822 0.171 0.2224 0.235 0.2878 0.3262 0.355 0.4602 0.4638 0.5694 0.513 0.41 0.4246 0.43 0.4194 0.4278 0.4062 0.3262 0.3194 0.3328 0.3006 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0148 0.0698 0.278 0.7564 1.1896 1.5476 1.6038 1.4226 1.265 1.0066 0.8864 0.6576 0.5906 0.4892 0.4842 0.3832 0.2518 0.1958 0.1402 0.1066 0.075 0.1038 0.1396 0.2562 0.3574 0.4334 0.6068 0.743 0.8274 0.8904 0.8082 0.8682 0.8158 0.7652 0.7908 0.6668 0.4924 0.519 0.451 0.2346 0.2628 0.2752 0.2568 0.2356 0.2224 0.1922 0.221 0.2816 0.3996 0.4592 0.5582 0.5786 0.5248 0.5778 0.489 0.614 0.6324 0.5906 0.643 0.534 0.4724 0.3588 0.3736 0.3264 0.2484 0.238 0.2504 0.2406 0.2518 0.2898 0.3 0.293 0.3488 0.3102 0.285 0.366 0.4172 0.4248 0.4436 0.5172 0.4808 0.4202 0.3426 0.3582 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0866 0.3516 0.8684 1.52 1.7908 1.7258 1.4812 1.3744 1.1364 0.8934 0.597 0.495 0.333 0.2466 0.1854 0.1204 0.1152 0.0852 0.0486 0.0696 0.1224 0.1934 0.2392 0.4388 0.5444 0.7324 0.9996 1.0618 1.0744 0.996 1.012 0.9202 0.7624 0.6456 0.5042 0.394 0.3394 0.2072 0.1248 0.1202 0.1024 0.085 0.1536 0.2286 0.2584 0.2572 0.4132 0.5252 0.6094 0.7504 0.7166 0.8624 0.9026 0.7568 0.7448 0.6092 0.5052 0.4028 0.2762 0.2124 0.2474 0.221 0.1372 0.1002 0.111 0.1442 0.1312 0.2114 0.2188 0.3004 0.4112 0.5564 0.5928 0.6396 0.6162 0.594 0.623 0.5756 0.49 0.4162 0.293 0.22 0.1726 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007 0.0998 0.494 1.2062 1.8228 2.1142 1.8892 1.5668 1.217 0.8342 0.5682 0.4412 0.3412 0.2344 0.24 0.161 0.126 0.1212 0.1778 0.0936 0.091 0.1478 0.2154 0.3684 0.6332 0.8946 1.0472 1.1676 1.1194 1.077 1.0616 0.8278 0.6768 0.518 0.495 0.39 0.262 0.2062 0.2024 0.1488 0.13 0.1122 0.154 0.2232 0.2402 0.3342 0.5614 0.6532 0.6706 0.704 0.8204 0.8372 0.7572 0.6844 0.5938 0.6158 0.5766 0.3304 0.303 0.2808 0.1968 0.16 0.1772 0.1274 0.141 0.1384 0.2324 0.2722 0.3644 0.458 0.524 0.5476 0.5582 0.6146 0.5458 0.4574 0.4614 0.4372 0.4368 0.4286 0.3804 0.2552 0.1848 0.1896 
