t PE VE R R2
1 -0.101507 0.374475 -0.100563 0.310593
2 -0.112331 0.370826 -0.12343 0.31155
3 -0.114319 0.368352 -0.14572 0.314048
4 -0.108164 0.367572 -0.166117 0.318042
5 -0.0946172 0.368569 -0.183204 0.323029
6 -0.0743081 0.370879 -0.195535 0.328033
7 -0.0474535 0.373723 -0.201714 0.33166
8 -0.0135733 0.375569 -0.200474 0.33225
9 0.0285987 0.374611 -0.190751 0.328149
10 0.0808351 0.369138 -0.17178 0.318145
11 0.144755 0.35813 -0.143241 0.301995
12 0.220995 0.341774 -0.105444 0.28086
13 0.308556 0.321687 -0.0595069 0.257382
14 0.404637 0.300789 -0.00741411 0.23517
15 0.505033 0.28224 0.0481297 0.217784
16 0.604924 0.268436 0.104083 0.207639
17 0.699631 0.260345 0.157559 0.205363
18 0.78505 0.257548 0.206224 0.209902
19 0.857668 0.258449 0.248445 0.219146
20 0.914346 0.26131 0.283206 0.230703
21 0.952049 0.264857 0.309923 0.242516
22 0.967721 0.268294 0.328318 0.253303
23 0.958481 0.272345 0.338446 0.262803
24 0.922318 0.278819 0.340824 0.271761
25 0.859252 0.289272 0.336536 0.281492
26 0.772424 0.304843 0.327135 0.293103
27 0.668265 0.325487 0.314323 0.306792
28 0.5553 0.349322 0.299545 0.321675
29 0.442216 0.373996 0.283727 0.336204
30 0.336266 0.397305 0.267239 0.348779
31 0.242633 0.417025 0.250046 0.358174
32 0.16458 0.431853 0.231884 0.363666
33 0.103947 0.441141 0.212425 0.364983
34 0.0616374 0.444647 0.191358 0.362188
35 0.0379448 0.442481 0.168451 0.355594
36 0.0327219 0.435107 0.143582 0.345712
37 0.0454145 0.423292 0.116774 0.333222
38 0.0750115 0.407932 0.0882367 0.318943
39 0.11996 0.390093 0.0584051 0.303773
40 0.178101 0.3709 0.0279717 0.288602
41 0.24667 0.351445 -0.0021027 0.274186
42 0.322416 0.332681 -0.0306174 0.261023
43 0.401826 0.315321 -0.0562106 0.249271
44 0.481426 0.299779 -0.0774891 0.238746
45 0.558102 0.286202 -0.0931891 0.229035
46 0.629361 0.274472 -0.102335 0.219674
47 0.693488 0.264466 -0.104354 0.210345
48 0.749594 0.256017 -0.09913 0.200993
49 0.797547 0.248946 -0.0869801 0.191862
50 0.837824 0.243127 -0.0685778 0.183423
51 0.87129 0.238533 -0.0448469 0.176269
52 0.898954 0.235221 -0.0168481 0.171001
53 0.921723 0.233324 0.0143169 0.168147
54 0.940188 0.233017 0.0475566 0.168117
55 0.954473 0.234491 0.0817774 0.171176
56 0.964142 0.237858 0.115815 0.17741
57 0.968198 0.243232 0.148352 0.186665
58 0.965172 0.25066 0.177877 0.198503
59 0.953306 0.259974 0.202708 0.212207
60 0.9308 0.270995 0.221081 0.226889
61 0.896111 0.283638 0.231302 0.241726
62 0.848201 0.298134 0.231959 0.25629
63 0.786717 0.314778 0.222169 0.270863
64 0.712086 0.33506 0.201837 0.28658
65 0.625602 0.360366 0.171855 0.305198
66 0.529539 0.391554 0.134163 0.328429
67 0.427252 0.42856 0.0915884 0.357032
68 0.323079 0.469735 0.0474704 0.390106
69 0.221925 0.511828 0.0051685 0.424993
70 0.128597 0.550569 -0.0323616 0.457857
71 0.0471675 0.581541 -0.0628035 0.484589
72 -0.0194094 0.600992 -0.0845119 0.501638
73 -0.0693743 0.606315 -0.0964194 0.506528
74 -0.102075 0.596311 -0.0979185 0.498123
75 -0.117872 0.571327 -0.0887981 0.476753
76 -0.118123 0.53354 -0.0692866 0.444325
77 -0.105206 0.486869 -0.0402155 0.404362
78 -0.0823488 0.436779 -0.00325901 0.361744
79 -0.0530369 0.389324 0.0388955 0.321848
80 -0.0200455 0.349545 0.0826536 0.289128
81 0.0153067 0.320072 0.123991 0.265747
82 0.052989 0.300776 0.15912 0.251191
83 0.0932022 0.289813 0.185004 0.243089
84 0.135251 0.284989 0.199482 0.238597
85 0.177153 0.284495 0.201106 0.23549
86 0.216176 0.287094 0.188892 0.232685
87 0.24989 0.292318 0.162226 0.230325
88 0.277133 0.299944 0.120975 0.229723
89 0.298355 0.310159 0.065747 0.233202
90 0.315177 0.323408 -0.001833 0.243712
91 0.329346 0.339869 -0.0789443 0.264025
92 0.341618 0.35922 -0.161576 0.295539
93 0.351111 0.380175 -0.244795 0.337042
94 0.35544 0.400543 -0.32332 0.384157
95 0.351519 0.417393 -0.392335 0.43012
96 0.33672 0.428575 -0.448349 0.467875
97 0.310016 0.432111 -0.489778 0.492507
98 0.272798 0.427889 -0.51701 0.502616
99 0.229074 0.417905 -0.531866 0.499933
100 0.184825 0.404709 -0.536718 0.487666
