n t PE VE R R2 BS
0 0 -0.000381708 0.000446441 -0.000143755 0.000397749 0.000482964
1000 110000 0.259405 0.559605 0.0384384 0.529941 0.548034
2000 100000 0.724364 0.353235 0.10023 0.332832 0.385983
3000 100000 0.242957 0.508736 -0.14054 0.505063 0.51681
4000 110000 0.51545 0.460865 0.0864497 0.507083 0.437744
5000 100000 0.867854 0.555612 0.0466896 0.636095 0.456333
6000 110000 0.289474 0.504742 0.0456059 0.46713 0.522027
7000 100000 0.517956 0.48746 -0.0389056 0.486577 0.492073
8000 110000 0.75021 0.495955 0.194175 0.472962 0.465204
9000 100000 0.277167 0.709954 0.289085 0.702208 0.556799
10000 100000 0.619218 0.290948 0.0548764 0.281998 0.384974
11000 110000 0.295608 0.394699 0.0877801 0.400316 0.441646
12000 100000 0.73097 0.490054 0.0537478 0.562446 0.439721
13000 110000 0.387968 0.49844 0.0404681 0.522447 0.466511
14000 100000 0.635413 0.475334 0.170822 0.468964 0.484767
15000 100000 0.711666 0.456874 -0.0307377 0.473194 0.433366
16000 110000 0.486101 0.595015 0.0586413 0.626941 0.529202
17000 100000 0.517242 0.493022 0.0544459 0.452351 0.518687
18000 110000 0.628398 0.79994 0.0156665 0.680196 0.645977
19000 100000 0.533339 0.977931 -0.106918 0.816568 0.69517
20000 110000 0.762471 0.76598 -0.0184146 0.771093 0.597932
21000 100000 0.851979 0.755971 0.0311481 0.846267 0.537745
22000 100000 0.548334 0.520476 0.136306 0.581178 0.457212
23000 110000 0.519525 0.56244 -0.121858 0.543488 0.53238
24000 100000 0.635503 0.832247 0.010447 0.747103 0.639279
25000 110000 0.685315 0.345557 -0.104245 0.315662 0.410509
26000 100000 0.473412 0.413352 0.184432 0.420822 0.415807
27000 110000 0.486556 0.504643 0.0385423 0.609729 0.439566
28000 100000 0.791545 0.723643 -0.15004 0.800064 0.528262
29000 100000 0.742349 0.677459 0.199175 0.731321 0.559976
30000 110000 0.655062 0.487435 0.0926956 0.506632 0.485342
31000 100000 0.189336 0.769239 0.239226 0.698059 0.574496
32000 110000 0.421539 0.61967 -0.0946102 0.577553 0.507706
33000 100000 0.573208 0.384674 -0.0117531 0.396918 0.427988
34000 100000 0.324164 0.470588 0.0109826 0.480121 0.492067
35000 110000 0.35721 0.408508 -0.0122078 0.430087 0.417291
36000 100000 0.502685 0.449446 -0.0288874 0.496213 0.453126
37000 110000 0.891127 0.505076 0.0119613 0.539484 0.46902
38000 100000 0.382865 0.402669 0.06863 0.402336 0.434691
39000 100000 0.831292 0.506838 -0.0706466 0.552112 0.461355
40000 110000 0.413882 0.517863 0.0168424 0.58953 0.477922
41000 100000 0.473489 0.415608 0.0605208 0.469363 0.431841
42000 110000 0.566943 0.420412 0.0865632 0.396942 0.46315
43000 100000 0.414182 0.422183 0.0119115 0.393356 0.468134
44000 110000 0.263408 0.447179 0.0743542 0.444932 0.473051
45000 100000 0.591488 0.468295 -0.104244 0.502836 0.486386
46000 100000 0.771474 0.525744 0.103691 0.533064 0.501286
47000 110000 0.625058 0.355729 0.0686606 0.363419 0.412521
48000 100000 0.455845 0.414432 -0.0603156 0.432191 0.439761
49000 110000 0.452571 0.326206 -0.0305604 0.333443 0.37495
50000 100000 0.216715 0.37573 0.0127573 0.370863 0.422427
51000 110000 0.854458 0.587291 0.109064 0.601267 0.485467
52000 100000 0.830941 0.635546 -0.164541 0.694142 0.513112
53000 100000 0.750738 0.866056 0.0475567 0.813621 0.628869
54000 110000 0.659297 0.679985 0.137864 0.642535 0.574936
55000 100000 0.177472 0.573199 -0.134079 0.567107 0.485629
56000 110000 0.304712 0.435722 0.0825667 0.408425 0.457895
57000 100000 0.637367 0.44912 0.0378914 0.485259 0.4423
58000 100000 0.553555 0.690562 0.0687972 0.661158 0.565469
59000 110000 0.682832 0.975201 -0.0251876 0.851045 0.677896
60000 100000 0.775301 0.813806 -0.142922 0.738115 0.618117
61000 110000 0.579643 0.432497 0.031191 0.447339 0.458158
62000 100000 0.539795 0.314839 -0.0459735 0.325785 0.377868
63000 100000 0.477248 0.487911 0.0052006 0.477544 0.501663
64000 110000 0.631064 0.388125 0.134418 0.374878 0.443264
65000 100000 0.436717 0.532835 -0.0910329 0.48856 0.517155
66000 110000 0.60055 0.579293 -0.0385719 0.631353 0.530414
67000 100000 0.418753 0.448772 -0.0309814 0.490352 0.443336
68000 110000 0.41552 0.361625 -0.049029 0.338191 0.447427
69000 100000 0.408497 0.578983 0.00597354 0.54347 0.522479
70000 100000 0.586054 0.404942 0.0296882 0.392444 0.472939
71000 110000 0.334438 0.565266 0.13423 0.548198 0.540737
72000 100000 0.379498 0.668858 0.00639217 0.678951 0.570816
73000 110000 0.539185 0.52629 -0.12109 0.555419 0.518398
74000 100000 0.536489 0.484536 0.126612 0.51336 0.47853
75000 100000 0.644073 0.577899 -0.136401 0.642582 0.513652
76000 110000 0.5313 0.640434 0.0751792 0.610189 0.565343
77000 100000 0.56196 0.626128 0.134774 0.581853 0.546569
78000 110000 0.517087 0.390989 -0.0574036 0.372669 0.412186
79000 100000 0.63646 0.425091 0.052505 0.425262 0.455715
80000 110000 0.500306 0.378783 -0.0937342 0.357234 0.451328
81000 100000 0.298865 0.421208 -0.125069 0.428013 0.458624
82000 100000 0.52071 0.430886 -0.040415 0.457105 0.441343
83000 110000 0.570437 0.452054 -0.083135 0.429108 0.483293
84000 100000 0.406767 0.650561 -0.130509 0.664367 0.537111
85000 110000 0.721275 0.44229 -0.0437362 0.446305 0.461337
86000 100000 0.77523 0.52899 0.120327 0.530298 0.532489
87000 100000 0.824928 0.618438 0.0368988 0.582832 0.576972
88000 110000 0.58544 0.495998 0.133552 0.534599 0.486957
89000 100000 0.58004 0.53445 0.174199 0.52978 0.521356
90000 110000 0.48392 0.436597 -0.0665514 0.418326 0.463887
91000 100000 0.837174 0.411489 0.111067 0.44413 0.426643
