t PE VE R R2
1 0.829009 0.633712 0.794614 0.934265
2 0.79906 0.598789 0.748886 0.868062
3 0.760139 0.5513 0.688456 0.782855
4 0.715268 0.497122 0.613966 0.684919
5 0.66807 0.4432 0.526348 0.581758
6 0.622536 0.392026 0.426843 0.481636
7 0.58274 0.345999 0.317002 0.392973
8 0.552501 0.30926 0.198687 0.323674
9 0.535044 0.285988 0.0740323 0.280415
10 0.532675 0.278266 -0.0545911 0.267996
11 0.546523 0.287363 -0.18465 0.288815
12 0.576395 0.313682 -0.313528 0.34257
13 0.620749 0.356167 -0.43862 0.426215
14 0.676819 0.413407 -0.557414 0.534206
15 0.740845 0.483119 -0.667573 0.658973
16 0.808393 0.557209 -0.766994 0.791574
17 0.87472 0.627891 -0.853843 0.922432
18 0.93514 0.690445 -0.926576 1.04208
19 0.985354 0.740624 -0.983944 1.14185
20 1.02174 0.774944 -1.02499 1.21445
21 1.04159 0.790909 -1.04903 1.25442
22 1.04326 0.78718 -1.05566 1.25849
23 1.02625 0.763667 -1.04474 1.22579
24 0.991291 0.721548 -1.0164 1.15788
25 0.940279 0.663217 -0.971036 1.05872
26 0.876187 0.592152 -0.909348 0.93449
27 0.802894 0.512705 -0.832329 0.793194
28 0.724949 0.42981 -0.741285 0.644193
29 0.647255 0.348637 -0.637838 0.497554
30 0.574708 0.274194 -0.523916 0.363303
31 0.511809 0.210922 -0.401722 0.250626
32 0.462282 0.164781 -0.273682 0.167099
33 0.428763 0.140919 -0.142381 0.118035
34 0.412574 0.137511 -0.0104751 0.106036
35 0.413641 0.154468 0.119399 0.13082
36 0.430542 0.190553 0.244712 0.189322
37 0.460691 0.243565 0.363115 0.276064
38 0.500607 0.309463 0.472501 0.383722
39 0.546251 0.382581 0.571038 0.5038
40 0.593366 0.458352 0.657188 0.627336
41 0.637803 0.532209 0.729706 0.745578
42 0.675807 0.59988 0.787633 0.850563
43 0.70424 0.657645 0.830282 0.935592
44 0.72076 0.703478 0.857221 0.995595
45 0.723927 0.733881 0.868262 1.02736
46 0.713267 0.747426 0.863456 1.02967
47 0.689274 0.744102 0.843085 1.00332
48 0.653361 0.726659 0.807666 0.950992
49 0.60776 0.695859 0.757947 0.87709
50 0.555367 0.65433 0.694912 0.787407
51 0.49955 0.605297 0.619773 0.688727
52 0.44391 0.552348 0.533961 0.588346
53 0.392028 0.499173 0.439104 0.493542
54 0.347205 0.449791 0.337 0.411045
55 0.31222 0.410239 0.229578 0.346542
56 0.289136 0.380413 0.11885 0.304267
57 0.279161 0.362447 0.00685902 0.286721
58 0.282586 0.356717 -0.104374 0.29454
59 0.298798 0.363163 -0.2129 0.326518
60 0.326368 0.380757 -0.316885 0.379781
61 0.36319 0.407698 -0.414644 0.450073
62 0.406663 0.441611 -0.504666 0.532121
63 0.453891 0.479679 -0.585628 0.620045
64 0.501885 0.518862 -0.6564 0.707763
65 0.547748 0.556101 -0.716046 0.789386
66 0.588851 0.588523 -0.763821 0.859559
67 0.622971 0.613613 -0.799169 0.913753
68 0.648403 0.629366 -0.821715 0.9485
69 0.664042 0.634394 -0.83127 0.96156
70 0.669433 0.62801 -0.827832 0.952024
71 0.664781 0.610257 -0.811585 0.920347
72 0.650934 0.5819 -0.782913 0.86831
73 0.629321 0.544376 -0.742404 0.7989
74 0.601856 0.499687 -0.690852 0.716122
75 0.570806 0.450256 -0.629258 0.624729
76 0.538626 0.398751 -0.558827 0.52989
77 0.507777 0.347878 -0.480945 0.436825
78 0.480541 0.300175 -0.397156 0.350419
79 0.458842 0.25782 -0.309124 0.274862
80 0.444108 0.222471 -0.218589 0.213355
81 0.437168 0.195179 -0.127316 0.167904
82 0.438219 0.176588 -0.0370416 0.139227
83 0.446838 0.166116 0.0505718 0.126785
84 0.462058 0.162898 0.13398 0.128914
85 0.482481 0.165841 0.211788 0.143049
86 0.506414 0.173771 0.282776 0.165996
87 0.532022 0.185353 0.345915 0.19424
88 0.557471 0.197268 0.40037 0.224232
89 0.58106 0.208115 0.445503 0.252663
90 0.601332 0.216715 0.480871 0.276688
91 0.617152 0.22218 0.506215 0.29409
92 0.627758 0.22396 0.521456 0.303393
93 0.632792 0.221857 0.526685 0.303911
94 0.632287 0.216011 0.522152 0.295738
95 0.626642 0.206863 0.508254 0.279689
96 0.616573 0.195103 0.485525 0.257193
97 0.603043 0.181596 0.454622 0.23016
98 0.587186 0.167316 0.416314 0.200815
99 0.570223 0.15326 0.371463 0.17153
100 0.553374 0.140386 0.321013 0.144645
