0 0.050005 0.050005
1 0.05002 0.05002
2 0.050045 0.050045
3 0.05008 0.05008
4 0.0501249 0.0501249
5 0.0501798 0.0501798
6 0.0502447 0.0502447
7 0.0503194 0.0503194
8 0.0504041 0.0504041
9 0.0504986 0.0504986
10 0.0506029 0.0506029
11 0.050717 0.050717
12 0.0508408 0.0508408
13 0.0509743 0.0509743
14 0.0511174 0.0511174
15 0.0512701 0.0512701
16 0.0514323 0.0514323
17 0.051604 0.051604
18 0.051785 0.051785
19 0.0519754 0.0519754
20 0.052175 0.052175
21 0.0523838 0.0523838
22 0.0526016 0.0526016
23 0.0528285 0.0528285
24 0.0530642 0.0530642
25 0.0533088 0.0533088
26 0.053562 0.053562
27 0.0538239 0.0538239
28 0.0540943 0.0540943
29 0.0543731 0.0543731
30 0.0546602 0.0546602
31 0.0549554 0.0549554
32 0.0552588 0.0552588
33 0.0555701 0.0555701
34 0.0558891 0.0558891
35 0.0562159 0.0562159
36 0.0565503 0.0565503
37 0.0568921 0.0568921
38 0.0572412 0.0572412
39 0.0575974 0.0575974
40 0.0579606 0.0579606
41 0.0583308 0.0583308
42 0.0587076 0.0587076
43 0.0590911 0.0590911
44 0.0594809 0.0594809
45 0.059877 0.059877
46 0.0602793 0.0602793
47 0.0606875 0.0606875
48 0.0611014 0.0611014
49 0.061521 0.061521
50 0.0619461 0.0619461
51 0.0623764 0.0623764
52 0.0628119 0.0628119
53 0.0632523 0.0632523
54 0.0636975 0.0636975
55 0.0641473 0.0641473
56 0.0646015 0.0646015
57 0.0650599 0.0650599
58 0.0655224 0.0655224
59 0.0659887 0.0659887
60 0.0664588 0.0664588
61 0.0669323 0.0669323
62 0.0674091 0.0674091
63 0.067889 0.067889
64 0.0683719 0.0683719
65 0.0688575 0.0688575
66 0.0693456 0.0693456
67 0.0698361 0.0698361
68 0.0703287 0.0703287
69 0.0708233 0.0708233
70 0.0713196 0.0713196
71 0.0718175 0.0718175
72 0.0723168 0.0723168
73 0.0728172 0.0728172
74 0.0733186 0.0733186
75 0.0738207 0.0738207
76 0.0743234 0.0743234
77 0.0748264 0.0748264
78 0.0753296 0.0753296
79 0.0758328 0.0758328
80 0.0763357 0.0763357
81 0.0768382 0.0768382
82 0.0773401 0.0773401
83 0.077841 0.077841
84 0.078341 0.078341
85 0.0788397 0.0788397
86 0.079337 0.079337
87 0.0798326 0.0798326
88 0.0803264 0.0803264
89 0.0808181 0.0808181
90 0.0813076 0.0813076
91 0.0817947 0.0817947
92 0.0822792 0.0822792
93 0.0827608 0.0827608
94 0.0832394 0.0832394
95 0.0837149 0.0837149
96 0.0841869 0.0841869
97 0.0846554 0.0846554
98 0.0851201 0.0851201
99 0.0855808 0.0855808
100 0.0860374 0.0860374
101 0.0864897 0.0864897
102 0.0869375 0.0869375
103 0.0873806 0.0873806
104 0.0878189 0.0878189
105 0.0882521 0.0882521
106 0.0886801 0.0886801
107 0.0891028 0.0891028
108 0.0895199 0.0895199
109 0.0899313 0.0899313
110 0.0903368 0.0903368
111 0.0907363 0.0907363
112 0.0911295 0.0911295
113 0.0915165 0.0915165
114 0.0918969 0.0918969
115 0.0922706 0.0922706
116 0.0926376 0.0926376
117 0.0929975 0.0929975
118 0.0933504 0.0933504
119 0.093696 0.093696
120 0.0940343 0.0940343
121 0.094365 0.094365
122 0.0946881 0.0946881
123 0.0950034 0.0950034
124 0.0953107 0.0953107
125 0.0956101 0.0956101
126 0.0959013 0.0959013
127 0.0961842 0.0961842
128 0.0964588 0.0964588
129 0.0967248 0.0967248
130 0.0969823 0.0969823
131 0.0972311 0.0972311
132 0.097471 0.097471
133 0.0977021 0.0977021
134 0.0979242 0.0979242
135 0.0981372 0.0981372
136 0.098341 0.098341
137 0.0985356 0.0985356
138 0.0987208 0.0987208
139 0.0988967 0.0988967
140 0.099063 0.099063
141 0.0992199 0.0992199
142 0.0993671 0.0993671
143 0.0995047 0.0995047
144 0.0996326 0.0996326
145 0.0997507 0.0997507
146 0.099859 0.099859
147 0.0999574 0.0999574
