t PE VE R R2
1 1.4729 0.833121 -0.743483 0.999368
2 1.3421 0.845876 -0.688221 0.977038
3 1.21165 0.820052 -0.596156 0.894832
4 1.08332 0.760131 -0.466111 0.768721
5 0.957993 0.679777 -0.297269 0.626738
6 0.846288 0.601087 -0.0927167 0.510004
7 0.769767 0.549401 0.137962 0.463396
8 0.746518 0.54383 0.378771 0.517079
9 0.774637 0.591425 0.610158 0.670073
10 0.832058 0.6709 0.812797 0.886894
11 0.893542 0.759455 0.970625 1.1088
12 0.94746 0.824025 1.0725 1.2735
13 0.99692 0.84201 1.1122 1.3335
14 1.04169 0.805169 1.08864 1.26979
15 1.05694 0.725196 1.01028 1.10819
16 1.0132 0.63669 0.898229 0.917724
17 0.912789 0.57283 0.77708 0.765248
18 0.776673 0.553644 0.663327 0.676261
19 0.633536 0.580157 0.564183 0.640695
20 0.506441 0.6293 0.479918 0.63552
21 0.392344 0.680505 0.406272 0.640388
22 0.274247 0.721234 0.3379 0.642121
23 0.148982 0.742154 0.271133 0.633369
24 0.0358438 0.737897 0.204823 0.6104
25 -0.0388907 0.706455 0.14004 0.571908
26 -0.0634218 0.650769 0.0789067 0.519038
27 -0.0505494 0.58055 0.0208553 0.457381
28 -0.0258812 0.512573 -0.0420495 0.400303
29 -0.00528625 0.4662 -0.121898 0.368165
30 0.00587265 0.456983 -0.223465 0.380866
31 0.00270127 0.489649 -0.338572 0.446008
32 -0.0149364 0.553319 -0.451199 0.549753
33 -0.0408321 0.624221 -0.545344 0.661287
34 -0.0695821 0.678286 -0.609344 0.747559
35 -0.098881 0.702215 -0.6366 0.785438
36 -0.126218 0.687693 -0.624924 0.766375
37 -0.147062 0.640518 -0.575837 0.695684
38 -0.15664 0.572008 -0.494178 0.58912
39 -0.153069 0.493985 -0.387721 0.468102
40 -0.136721 0.418293 -0.266148 0.354469
41 -0.102481 0.35469 -0.138943 0.265637
42 -0.0361392 0.30908 -0.0127092 0.211859
43 0.0667988 0.286436 0.110228 0.198085
44 0.172816 0.29242 0.230698 0.228441
45 0.241246 0.331525 0.350248 0.306941
46 0.295928 0.40645 0.4676 0.432907
47 0.357569 0.509038 0.575191 0.59387
48 0.388003 0.621469 0.659459 0.758033
49 0.354492 0.711541 0.704376 0.876436
50 0.269722 0.742239 0.695601 0.901661
51 0.171898 0.70119 0.624115 0.81368
52 0.0946275 0.598415 0.489408 0.637438
53 0.0578425 0.473662 0.300673 0.438191
54 0.074837 0.374287 0.0733339 0.292438
55 0.154168 0.335354 -0.177446 0.258359
56 0.297866 0.378852 -0.439533 0.367802
57 0.505802 0.507933 -0.701421 0.627503
58 0.773833 0.699991 -0.949668 1.0147
59 1.08264 0.930788 -1.16899 1.47344
60 1.39524 1.16317 -1.34404 1.92117
61 1.66916 1.35076 -1.46154 2.26676
62 1.87077 1.45039 -1.51191 2.43443
63 1.9817 1.43537 -1.48997 2.38404
64 1.99784 1.3035 -1.39462 2.1207
65 1.92738 1.07799 -1.22823 1.694
66 1.7914 0.803272 -0.996671 1.19035
67 1.62145 0.555746 -0.710268 0.719754
68 1.44645 0.407162 -0.385635 0.393571
69 1.27472 0.38607 -0.0471761 0.28942
70 1.08832 0.482449 0.274318 0.412399
71 0.857502 0.643148 0.547526 0.682442
72 0.565901 0.793636 0.74723 0.96816
73 0.22557 0.868165 0.856777 1.14291
74 -0.136765 0.840383 0.868635 1.13341
75 -0.503788 0.729233 0.788443 0.954343
76 -0.852792 0.586776 0.639024 0.70049
77 -1.12445 0.459147 0.449546 0.472037
78 -1.2564 0.376176 0.239509 0.32184
79 -1.22152 0.350756 0.02018 0.269992
80 -1.02245 0.383909 -0.197765 0.318422
81 -0.680878 0.465416 -0.402321 0.44979
82 -0.234344 0.571329 -0.581573 0.628791
83 0.266487 0.675757 -0.725518 0.810741
84 0.765509 0.755686 -0.827924 0.954483
85 1.21469 0.790254 -0.887784 1.03424
86 1.58668 0.77719 -0.908595 1.04296
87 1.87181 0.723519 -0.894856 0.985798
