n t PE VE R R2 BS
9000 0 2.32032 2.19963 -0.00105343 1.33381 0.270302
19000 550000 2.78803 2.40446 -0.0697945 1.48158 0.289567
29000 540000 2.94902 2.27307 0.02719 1.40674 0.283104
39000 540000 2.27712 2.18186 0.0696261 1.36369 0.285484
49000 540000 2.58155 2.22899 -0.0207275 1.37223 0.285143
59000 550000 2.53751 2.33639 -0.0769191 1.42241 0.289658
69000 540000 2.09742 2.54316 -0.0887128 1.58698 0.294623
79000 540000 2.35839 2.21925 -0.113946 1.35931 0.287784
89000 540000 2.63366 2.56039 -0.139805 1.60767 0.308537
99000 550000 2.31457 2.38986 0.0701789 1.52662 0.288445
109000 540000 2.23914 2.3312 0.0741448 1.44978 0.293359
119000 540000 2.26981 2.37939 -0.00452722 1.49464 0.286897
129000 540000 2.06489 2.30495 -0.0615859 1.42694 0.29234
139000 540000 2.20595 2.42322 0.0416112 1.4836 0.298276
149000 550000 2.54366 2.35249 0.0516632 1.47914 0.286673
159000 540000 2.52936 2.52828 -0.0392918 1.54676 0.300743
169000 540000 2.69844 2.30529 -0.0725355 1.44111 0.280844
179000 540000 2.39554 2.47697 0.006613 1.53094 0.302271
189000 550000 2.65847 2.31956 0.0979846 1.43455 0.290647
199000 540000 2.56421 2.59795 0.0314915 1.62697 0.303707
209000 540000 2.42646 2.28486 -0.0413362 1.45143 0.279934
219000 540000 2.23217 2.37827 -0.072464 1.49035 0.294504
229000 550000 2.97127 2.43122 0.0750399 1.563 0.287226
239000 540000 1.89648 2.3422 -0.023826 1.41721 0.299924
249000 540000 2.81442 2.34186 0.0279633 1.46955 0.292797
259000 540000 1.87128 2.32897 -0.0573588 1.45583 0.292514
269000 540000 2.77965 2.34932 0.141007 1.46806 0.288583
279000 540000 2.64063 2.64547 0.0027763 1.6332 0.301908
289000 550000 2.67049 2.52718 0.109477 1.58141 0.292503
299000 540000 2.40586 2.47061 0.127014 1.54304 0.297149
309000 540000 2.28109 2.44053 -0.016536 1.51982 0.293252
319000 540000 2.39094 2.52561 0.00476831 1.58182 0.297411
329000 540000 2.30209 2.51961 -0.062226 1.61158 0.300823
339000 550000 2.23465 2.35435 -0.0745367 1.47761 0.288975
349000 540000 2.51564 2.49041 0.112105 1.5747 0.301696
359000 540000 2.43891 2.2207 -0.0116024 1.40006 0.288403
369000 540000 2.58356 2.66015 0.0502542 1.70462 0.299725
379000 540000 2.47422 2.33936 0.0735988 1.47123 0.284561
389000 550000 2.43068 2.35056 -0.0203412 1.42925 0.293571
399000 540000 2.24352 2.33297 0.00829899 1.4352 0.292954
409000 540000 3.02026 2.37392 -0.0949354 1.49546 0.282186
419000 540000 2.4576 2.39263 0.160508 1.49578 0.290623
429000 550000 2.44349 2.31864 -0.00732851 1.4494 0.290415
439000 540000 2.3103 2.36041 0.111189 1.51265 0.295673
449000 540000 2.65005 2.45455 -0.0114764 1.52225 0.294418
459000 540000 2.82299 2.25169 -0.0379733 1.42724 0.279413
469000 550000 2.04866 2.25439 -0.0142035 1.3887 0.289418
479000 540000 2.3229 2.47554 -0.0297655 1.51798 0.298315
489000 540000 2.31595 2.36719 -0.0828228 1.49084 0.295268
499000 540000 2.7712 2.40195 0.0210631 1.47565 0.301939
