t PE VE R R2 BS
131 1.97126e+11 2.11943e+18 -0.206966 3.2702e+12 751332
132 1.45283e+12 2.13946e+18 -0.177796 4.38632e+12 824382
133 2.45513e+12 2.22096e+18 -0.142811 5.25254e+12 895433
134 3.07256e+12 2.28436e+18 -0.123804 5.72515e+12 944706
135 3.26203e+12 2.2655e+18 -0.097961 5.75521e+12 973134
136 3.05853e+12 2.13296e+18 -0.0302988 5.37755e+12 976719
137 2.55461e+12 1.94158e+18 0.0262519 4.6889e+12 958745
138 1.87476e+12 1.74026e+18 0.0271823 3.82056e+12 930751
139 1.1496e+12 1.52143e+18 0.048432 2.9108e+12 901086
140 4.93951e+11 1.30591e+18 0.0671435 2.08133e+12 865454
141 -8.62958e+09 1.09756e+18 0.0614152 1.42087e+12 825714
142 -3.13425e+11 9.28832e+17 0.0595685 9.76895e+11 794921
143 -4.14678e+11 8.02378e+17 0.0327841 7.55479e+11 769762
144 -3.3951e+11 7.09352e+17 0.00896431 7.27735e+11 752233
145 -1.37758e+11 6.44199e+17 -0.0280863 8.40606e+11 733561
146 1.29939e+11 6.00039e+17 -0.057379 1.02954e+12 716138
147 4.03602e+11 5.71033e+17 -0.0797461 1.23068e+12 698059
148 6.33228e+11 5.64831e+17 -0.095283 1.3908e+12 672687
149 7.84854e+11 5.48574e+17 -0.0949918 1.47375e+12 640602
150 8.43033e+11 4.98092e+17 -0.0773862 1.46307e+12 603107
151 8.0996e+11 4.23727e+17 -0.0739972 1.36109e+12 561926
152 7.01994e+11 3.37604e+17 -0.0689024 1.18515e+12 515367
153 5.44589e+11 2.51418e+17 -0.0669327 9.62284e+11 464638
154 3.66712e+11 1.74413e+17 -0.0816861 7.23182e+11 411001
155 1.95705e+11 1.12147e+17 -0.120479 4.96761e+11 356299
156 5.33248e+10 6.62839e+16 -0.126466 3.05935e+11 306233
157 -4.66471e+10 3.53518e+16 -0.139195 1.65073e+11 258069
158 -9.9123e+10 1.97507e+16 -0.158378 7.92438e+10 214904
159 -1.06952e+11 1.2906e+16 -0.153197 4.50331e+10 180856
160 -7.9068e+10 1.0708e+16 -0.145163 5.2528e+10 167199
161 -2.80294e+10 1.16211e+16 -0.135704 8.79519e+10 169626
162 3.25576e+10 1.52216e+16 -0.137928 1.36421e+11 177974
163 9.03116e+10 1.94667e+16 -0.143109 1.84374e+11 187432
164 1.35745e+11 2.24281e+16 -0.122603 2.21361e+11 197259
165 1.6318e+11 2.36687e+16 -0.0732798 2.41018e+11 200415
166 1.70908e+11 2.30332e+16 -0.0217793 2.41245e+11 198997
167 1.60705e+11 2.07383e+16 0.0206351 2.23684e+11 191607
168 1.36892e+11 1.72935e+16 0.0560861 1.92723e+11 181969
169 1.05178e+11 1.33285e+16 0.0613309 1.54251e+11 169598
170 7.14975e+10 9.4152e+15 0.067413 1.14427e+11 160803
171 4.10283e+10 6.6162e+15 0.0764585 7.86243e+10 152324
172 1.75129e+10 5.25282e+15 0.0719495 5.07055e+10 146337
173 2.92796e+09 4.71149e+15 0.0331881 3.26704e+10 141152
174 -2.50642e+09 4.6854e+15 -0.0238408 2.46631e+10 138630
175 -4.21004e+07 4.94331e+15 -0.0553487 2.52749e+10 137491
176 8.06168e+09 5.33317e+15 -0.084859 3.20382e+10 138003
177 1.90773e+10 5.72022e+15 -0.0945429 4.20004e+10 138295
178 3.03237e+10 5.95359e+15 -0.0924733 5.22717e+10 137967
179 3.95813e+10 6.00294e+15 -0.0945583 6.0466e+10 137330
180 4.53591e+10 5.82449e+15 -0.0858066 6.49844e+10 134791
181 4.69993e+10 5.3768e+15 -0.0977262 6.51247e+10 130685
182 4.46318e+10 4.72447e+15 -0.0873568 6.10313e+10 125112
183 3.9014e+10 3.95001e+15 -0.0558631 5.3522e+10 117938
184 3.12994e+10 3.1464e+15 -0.0273203 4.384e+10 109220
185 2.2787e+10 2.38447e+15 -0.0254961 3.33844e+10 99304.2
186 1.46913e+10 1.72442e+15 -0.0222304 2.34637e+10 88999.3
187 7.96736e+09 1.19073e+15 -0.0265889 1.51082e+10 78501.4
188 3.20714e+09 7.82272e+14 -0.0346238 8.95834e+09 68177.9
189 6.11138e+08 4.9132e+14 -0.037056 5.23412e+09 58595.5
190 2.58661e+07 2.96825e+14 -0.050387 3.77473e+09 49883.7
191 1.02982e+09 1.77796e+14 -0.0466463 4.13024e+09 42566
192 3.04561e+09 1.26416e+14 -0.0592615 5.68146e+09 36905.9
193 5.45627e+09 1.20633e+14 -0.0815323 7.76428e+09 32548.2
194 7.70676e+09 1.10101e+14 -0.0951955 9.77846e+09 29012.6
195 9.37767e+09 9.87332e+13 -0.0954242 1.12667e+10 26483.1
196 1.02245e+10 8.69825e+13 -0.0791165 1.19571e+10 24314.3
197 1.01831e+10 7.44089e+13 -0.0761505 1.17694e+10 22218.7
198 9.34566e+09 6.10395e+13 -0.0716875 1.07899e+10 20679.9
199 7.91742e+09 4.75818e+13 -0.0456715 9.22589e+09 19959.9
200 6.16348e+09 3.49486e+13 0.0111334 7.34877e+09 19618.2
201 4.35614e+09 2.36506e+13 0.0471678 5.43865e+09 19395.2
202 2.73081e+09 1.65296e+13 0.103637 3.73737e+09 19336.5
203 1.45576e+09 2.21656e+13 0.152401 2.41637e+09 20342.8
204 6.17945e+08 3.39535e+13 0.202015 1.56169e+09 22408.5
205 2.24066e+08 4.79211e+13 0.259772 1.17515e+09 25244.5
206 2.14029e+08 6.1825e+13 0.324279 1.18868e+09 28351.6
207 4.82372e+08 7.41995e+13 0.363113 1.48713e+09 30994.6
208 9.02866e+08 8.39978e+13 0.39552 1.9344e+09 33013.2
209 1.35188e+09 9.04259e+13 0.403906 2.3982e+09 34416.3
210 1.72704e+09 9.27711e+13 0.395973 2.76984e+09 35098.5
211 1.95919e+09 9.07308e+13 0.362129 2.97678e+09 35080.1
212 2.01693e+09 8.45261e+13 0.308675 2.98729e+09 34403.5
213 1.90443e+09 7.49921e+13 0.208874 2.80796e+09 33130.3
214 1.65408e+09 6.33441e+13 0.132356 2.47566e+09 31337.5
215 1.31603e+09 5.10666e+13 0.059674 2.04623e+09 29113.3
216 9.46846e+08 3.9269e+13 0.00344352 1.58233e+09 26553.2
217 5.99296e+08 2.8929e+13 -0.0619828 1.1423e+09 23755.6
218 3.14498e+08 2.04283e+13 -0.100866 7.71822e+08 20818.1
219 1.17407e+08 1.38688e+13 -0.115858 4.99013e+08 17940.3
220 1.5629e+07 9.05524e+12 -0.133076 3.33139e+08 15173.3
221 1.20725e+06 5.69034e+12 -0.139156 2.66518e+08 12572.1
222 5.45312e+07 3.4847e+12 -0.128206 2.78708e+08 10301.4
223 1.49393e+08 2.10467e+12 -0.0941555 3.41927e+08 8421.74
224 2.58184e+08 1.34381e+12 -0.0990432 4.26634e+08 7419.58
225 3.56386e+08 1.0284e+12 -0.0846489 5.06368e+08 6676.61
226 4.25802e+08 8.71208e+11 -0.080157 5.61239e+08 6162.06
227 4.56224e+08 8.09735e+11 -0.0985784 5.7975e+08 5737.59
228 4.45569e+08 7.16966e+11 -0.12588 5.58993e+08 5211.86
229 3.98737e+08 6.06868e+11 -0.137554 5.0346e+08 4551.38
230 3.25589e+08 4.94794e+11 -0.150023 4.2293e+08 3801.79
231 2.38528e+08 3.95121e+11 -0.15716 3.2991e+08 3102.21
232 1.5012e+08 3.16269e+11 -0.182798 2.37124e+08 3067.27
233 7.11212e+07 2.57583e+11 -0.177396 1.55426e+08 3234.2
234 9.14524e+06 2.10128e+11 -0.161794 9.23929e+07 3562.15
235 -3.19434e+07 1.60916e+11 -0.150874 5.16807e+07 4090.18
236 -5.19429e+07 1.79056e+11 -0.140378 3.31267e+07 4691.52
237 -5.3677e+07 2.38707e+11 -0.171568 3.3426e+07 5261.45
238 -4.20097e+07 3.14949e+11 -0.213668 4.71816e+07 5753.46
239 -2.27226e+07 3.96162e+11 -0.202922 6.80964e+07 6133.2
240 -1.4592e+06 4.72386e+11 -0.209707 9.00921e+07 6400.73
241 1.71141e+07 5.33428e+11 -0.216943 1.08195e+08 6565.77
242 2.98357e+07 5.65239e+11 -0.232802 1.19088e+08 6621.77
243 3.52463e+07 5.58322e+11 -0.241234 1.21314e+08 6568.8
244 3.34803e+07 5.17231e+11 -0.264384 1.15144e+08 6406.37
245 2.59267e+07 4.5092e+11 -0.244269 1.02212e+08 6147.8
246 1.47573e+07 3.70924e+11 -0.214794 8.49943e+07 5835.84
247 2.41613e+06 2.9246e+11 -0.165417 6.6261e+07 5476.2
248 -8.8381e+06 2.24549e+11 -0.113718 4.85793e+07 5080.49
249 -1.72761e+07 1.69278e+11 -0.0732423 3.39398e+07 4654.21
250 -2.18949e+07 1.26256e+11 -0.0339762 2.35421e+07 4210.51
251 -2.24617e+07 9.43562e+10 -0.000305478 1.77444e+07 3761.62
252 -1.94271e+07 7.17741e+10 0.0342476 1.61542e+07 3330.43
253 -1.37439e+07 5.65541e+10 0.0838324 1.78211e+07 2973.41
254 -6.63686e+06 4.78358e+10 0.0910938 2.14821e+07 2691.42
255 631850 4.29257e+10 0.0754201 2.58132e+07 2437.03
256 6.96215e+06 3.98101e+10 0.0627127 2.96443e+07 2193.88
257 1.1559e+07 3.49965e+10 0.019878 3.21138e+07 1982.43
258 1.40022e+07 2.92608e+10 -0.0265977 3.27452e+07 1773.02
259 1.42481e+07 2.33275e+10 -0.0559951 3.14531e+07 1581.45
260 1.25729e+07 1.78705e+10 -0.0623671 2.8484e+07 1406.55
261 9.47861e+06 1.34417e+10 -0.0790604 2.43199e+07 1239.74
262 5.57894e+06 1.03806e+10 -0.0889513 1.95593e+07 1086.93
263 1.4919e+06 8.75814e+09 -0.0846457 1.48046e+07 970.491
264 -2.25152e+06 8.38167e+09 -0.0875105 1.05673e+07 903.042
265 -5.26766e+06 8.86655e+09 -0.0652396 7.20524e+06 868.329
266 -7.34772e+06 9.78179e+09 -0.0242206 4.89494e+06 902.004
267 -8.45362e+06 1.11905e+10 0.00537212 3.63715e+06 1022.87
268 -8.6889e+06 1.29623e+10 0.0259011 3.28826e+06 1207.16
269 -8.25452e+06 1.48132e+10 0.00885959 3.6084e+06 1372.4
270 -7.39776e+06 1.65605e+10 -0.0271374 4.31559e+06 1512.98
271 -6.36456e+06 1.80416e+10 -0.0840657 5.1364e+06 1622.57
272 -5.36175e+06 1.90812e+10 -0.123653 5.84565e+06 1700.84
273 -4.53308e+06 1.95597e+10 -0.1409 6.29129e+06 1748.44
274 -3.95018e+06 1.94252e+10 -0.155789 6.40317e+06 1766.94
275 -3.61678e+06 1.87077e+10 -0.159304 6.18749e+06 1759.83
276 -3.48352e+06 1.74963e+10 -0.157087 5.70985e+06 1728.37
277 -3.46857e+06 1.59312e+10 -0.141264 5.07238e+06 1675.09
278 -3.47932e+06 1.41664e+10 -0.109102 4.38955e+06 1604.49
279 -3.43214e+06 1.23409e+10 -0.0990845 3.76623e+06 1524.47
280 -3.26687e+06 1.05663e+10 -0.0522107 3.28147e+06 1436.45
281 -2.95456e+06 8.92794e+09 0.0174882 2.9794e+06 1342.69
282 -2.49888e+06 7.48222e+09 0.0485639 2.86765e+06 1246.36
283 -1.9316e+06 6.25903e+09 0.107959 2.92163e+06 1150.33
284 -1.30375e+06 5.29741e+09 0.135063 3.09373e+06 1060.21
285 -675551 4.60996e+09 0.171781 3.32413e+06 974.086
286 -105595 4.13479e+09 0.208426 3.55231e+06 893.37
287 357563 3.77097e+09 0.239651 3.72628e+06 819.18
288 681782 3.46291e+09 0.253781 3.80952e+06 752.198
289 853877 3.21565e+09 0.265092 3.78411e+06 692.765
290 878839 3.02919e+09 0.265381 3.65022e+06 640.879
291 777102 2.89937e+09 0.249622 3.42352e+06 610.664
292 579415 2.81873e+09 0.216164 3.1301e+06 611.794
293 321883 2.77695e+09 0.17739 2.80144e+06 625.568
294 40386.7 2.76211e+09 0.104369 2.46881e+06 644.564
295 -233914 2.76152e+09 0.0168672 2.15876e+06 666.618
296 -477243 2.76321e+09 -0.0789286 1.89048e+06 692.73
297 -674727 2.77374e+09 -0.173303 1.67442e+06 721.182
298 -820079 2.78454e+09 -0.233298 1.51263e+06 747.488
299 -914498 2.79787e+09 -0.286819 1.40013e+06 770.585
300 -964567 2.81268e+09 -0.293537 1.32711e+06 792.274
301 -979898 2.80648e+09 -0.277451 1.28144e+06 808.14
302 -970881 2.77399e+09 -0.253189 1.25099e+06 817.677
303 -946940 2.71231e+09 -0.22875 1.22547e+06 820.704
304 -915347 2.62197e+09 -0.196657 1.19752e+06 818.283
305 -880699 2.50595e+09 -0.16277 1.16328e+06 809.465
306 -844957 2.36879e+09 -0.106316 1.12205e+06 794.751
307 -808039 2.21623e+09 -0.0361628 1.07569e+06 774.882
308 -768589 2.05433e+09 0.0183862 1.02753e+06 750.704
309 -724818 1.88935e+09 0.0503549 981479 723.189
310 -675283 1.7268e+09 0.0587242 940988 693.331
311 -619485 1.57119e+09 0.0532165 908446 662.154
312 -558114 1.42569e+09 0.00685099 884714 630.724
313 -493002 1.29299e+09 -0.0386747 869213 601.373
314 -426964 1.17888e+09 -0.0645725 860068 573.385
315 -363260 1.07931e+09 -0.113734 854588 547.132
316 -305256 9.9278e+08 -0.14681 849711 523.081
317 -255821 9.19077e+08 -0.176104 842578 501.562
318 -217081 8.55838e+08 -0.169561 830879 482.762
319 -190240 8.0034e+08 -0.15569 813099 466.753
320 -175401 7.52e+08 -0.153273 788678 453.703
321 -171672 7.10062e+08 -0.162849 757980 443.846
322 -177416 6.73645e+08 -0.171421 722055 436.247
323 -190372 6.4184e+08 -0.163557 682537 430.606
324 -208004 6.13686e+08 -0.108166 641286 426.592
325 -227920 5.88333e+08 -0.0514018 600088 424.699
326 -248001 5.65021e+08 0.0185881 560480 423.688
327 -266497 5.43074e+08 0.0855359 523636 423.162
328 -282172 5.21954e+08 0.175955 490293 422.735
329 -294263 5.01626e+08 0.237557 460748 422.075
330 -302479 4.82778e+08 0.3239 434916 420.892
331 -306905 4.64528e+08 0.370731 412436 418.95
332 -307799 4.46599e+08 0.385155 392819 416.066
333 -305623 4.28149e+08 0.414854 375500 412.157
334 -300839 4.08958e+08 0.443189 359978 407.17
335 -293910 3.89107e+08 0.435927 345838 401.099
336 -285265 3.68768e+08 0.442018 332776 393.996
337 -275203 3.48158e+08 0.4175 320630 385.96
338 -263988 3.27558e+08 0.389799 309335 377.144
339 -251847 3.07235e+08 0.360404 298876 367.69
340 -239016 2.87438e+08 0.349566 289258 357.801
341 -225693 2.68408e+08 0.32424 280480 347.647
342 -212119 2.50339e+08 0.314171 272500 337.422
343 -198575 2.3357e+08 0.322789 265208 327.294
344 -185325 2.18125e+08 0.317062 258471 317.425
345 -172652 2.03897e+08 0.280338 252110 307.953
346 -160811 1.90882e+08 0.222647 245938 299.007
347 -150052 1.78996e+08 0.111037 239749 290.657
348 -140543 1.68162e+08 0.00612882 233378 282.964
349 -132371 1.58238e+08 -0.0926274 226715 275.967
350 -125570 1.49154e+08 -0.18733 219691 269.671
351 -120083 1.40837e+08 -0.290001 212298 264.046
352 -115800 1.33221e+08 -0.40135 204579 259.065
353 -112546 1.26224e+08 -0.450771 196629 254.649
354 -110112 1.19768e+08 -0.479915 188562 250.724
355 -108326 1.13789e+08 -0.447904 180476 247.227
356 -106960 1.0822e+08 -0.395929 172509 244.067
357 -105828 1.02995e+08 -0.325889 164763 241.148
358 -104755 9.80587e+07 -0.252433 157325 238.382
359 -103609 9.3368e+07 -0.142176 150261 235.689
360 -102282 8.88836e+07 -0.0525575 143611 232.988
361 -100706 8.46099e+07 0.0564354 137391 230.212
362 -98864.2 8.14542e+07 0.112777 131585 227.323
363 -96354.1 7.68295e+07 0.151107 126354 223.898
364 -93776.8 7.27166e+07 0.149401 121397 220.448
365 -90994.2 6.89951e+07 0.139174 116760 216.843
366 -88045.7 6.53883e+07 0.151922 112409 213.099
367 -84960.3 2.60881e+08 0.155125 108326 209.218
368 127837 3.55395e+07 0.138537 271670 137.264
369 491109 3.48213e+07 0.0995604 612574 167.365
370 911650 7.2251e+07 0.0598102 1.03028e+06 220.269
371 1.30402e+06 1.4009e+08 -0.00929608 1.43205e+06 280.122
372 1.60199e+06 2.19602e+08 -0.0957132 1.74543e+06 330.419
373 1.76535e+06 2.90566e+08 -0.182956 1.92561e+06 367.013
374 1.78142e+06 3.38065e+08 -0.285828 1.95703e+06 390.637
375 1.66219e+06 3.55578e+08 -0.375693 1.85051e+06 402.424
376 1.43776e+06 3.44426e+08 -0.421773 1.63623e+06 404.551
377 1.14887e+06 3.11175e+08 -0.477876 1.35581e+06 399.349
378 838803 2.64408e+08 -0.502707 1.05377e+06 393.634
379 546372 2.11983e+08 -0.516513 769993 393.47
380 300868 1.61028e+08 -0.503393 534467 401.178
381 119414 1.38997e+08 -0.457884 364410 409.536
382 6924.35 1.32102e+08 -0.339992 264235 417.325
383 -42481.6 1.32772e+08 -0.208785 227091 427.041
384 -42427.4 1.37408e+08 -0.0530647 238103 433.166
385 -10583.6 1.42921e+08 0.0772456 278309 436.415
386 34823.3 1.47235e+08 0.195945 328331 437.197
387 77996.5 1.4824e+08 0.255949 371552 432.29
388 107544 1.44759e+08 0.290953 396224 421.041
389 117385 1.34698e+08 0.282423 396364 404.727
390 106721 1.19491e+08 0.273622 371709 383.551
391 78998.5 1.00998e+08 0.262762 326571 357.507
392 40547.5 8.15346e+07 0.213882 268348 327.54
393 -1130.57 6.30134e+07 0.153051 205670 294.662
394 -38822.5 4.69865e+07 0.103356 146846 260.016
395 -66861.4 3.4126e+07 0.0630262 98464.9 226.184
396 -81808.6 2.44861e+07 -0.00409986 64683.8 196.108
397 -82760.7 1.75785e+07 -0.0523825 46866.8 169.928
398 -71079.5 1.28654e+07 -0.0954122 43861.8 145.455
399 -49875.9 1.0046e+07 -0.113257 52580.4 124.848
400 -23293.9 8.53488e+06 -0.120777 68742.5 107.503
401 4298.52 7.19694e+06 -0.113175 87746.2 93.0463
402 28983.6 6.17057e+06 -0.0922543 105410 87.859
403 47796.9 5.4648e+06 -0.0622231 118499 86.8424
404 59026.7 5.00889e+06 -0.0336659 125065 87.9642
405 62255.7 4.71726e+06 -0.00304401 124502 89.9485
406 58225.1 4.52474e+06 0.0227559 117409 92.2689
407 48518.4 4.39775e+06 0.0513328 105265 95.5873
408 35169.4 4.32361e+06 0.068565 90031.9 98.5424
409 20359 4.298e+06 0.0875115 73826.5 102.272
410 6017.7 4.34723e+06 0.112061 58509.3 105.989
411 -6365.46 4.6058e+06 0.112235 45482.2 110.36
412 -15872.8 4.9354e+06 0.0849021 35566.1 114.223
413 -22158 5.42615e+06 0.0925486 28992.6 117.878
414 -25392.1 5.93994e+06 0.106573 25466.3 120.846
415 -26122.4 6.38225e+06 0.121165 24331.4 123.619
416 -25097 6.70284e+06 0.140678 24730.9 125.481
417 -23109.6 6.87309e+06 0.152346 25799.9 126.575
418 -20864.3 6.87859e+06 0.165637 26793.3 126.539
419 -18867.9 6.71972e+06 0.144021 27182.3 124.955
420 -17417.3 6.41073e+06 0.121338 26684.7 121.978
421 -16586.8 5.97921e+06 0.0940192 25276.5 117.899
422 -16269 5.46189e+06 0.1096 23127.9 112.611
423 -16242.6 4.89604e+06 0.113199 20535 106.478
424 -16230.7 4.31951e+06 0.123482 17860.7 99.683
425 -15971.4 3.76238e+06 0.133943 15441.7 92.5222
