n t PE VE R R2 BS
9000 0 7.54535 7.41812 -0.0043128 3.03672 0.249793
19000 3.19e+06 8.76175 8.35499 -0.00314163 3.45018 0.266827
29000 3.19e+06 8.81658 8.43266 0.00100793 3.46343 0.262392
39000 3.19e+06 8.89234 8.62369 -0.00815635 3.47159 0.275557
49000 3.2e+06 8.72636 8.79986 0.000762229 3.46106 0.286795
59000 3.19e+06 8.67622 8.43074 0.000207611 3.42694 0.273744
69000 3.19e+06 8.70056 8.25505 0.00339763 3.43083 0.259383
79000 3.19e+06 8.5303 8.87557 0.00489671 3.42366 0.302825
89000 3.19e+06 8.60441 8.49249 0.00576284 3.44303 0.272103
99000 3.2e+06 8.83152 8.24423 0.00164641 3.45012 0.257953
109000 3.19e+06 9.03587 8.63708 -0.00405184 3.52203 0.256779
119000 3.19e+06 8.60149 8.10083 -0.00313383 3.41972 0.25292
129000 3.19e+06 8.56335 8.64454 -0.00179138 3.40835 0.289648
139000 3.2e+06 8.46393 8.22874 0.000835946 3.38848 0.274329
149000 3.19e+06 8.87681 8.6199 -0.00470098 3.48395 0.266872
159000 3.19e+06 8.80286 8.51738 -0.00437584 3.43908 0.275822
169000 3.19e+06 8.93523 8.33869 0.00752017 3.47457 0.253281
179000 3.19e+06 8.88524 8.70301 0.00125773 3.47372 0.276559
189000 3.2e+06 9.06379 8.86183 -0.00481239 3.51332 0.278891
199000 3.19e+06 8.87102 8.38441 -0.00363157 3.46719 0.261401
209000 3.19e+06 8.88736 8.88513 -0.00587823 3.49055 0.283316
219000 3.19e+06 8.41416 8.23382 -0.00498397 3.37337 0.278939
229000 3.19e+06 8.73655 9.03912 -0.00107891 3.45511 0.296178
239000 3.2e+06 8.72183 8.39951 0.0109519 3.43819 0.270571
249000 3.19e+06 8.80322 8.53031 0.00103401 3.4598 0.268797
259000 3.19e+06 8.58861 8.38072 -0.00317338 3.4225 0.271973
269000 3.19e+06 8.59055 8.18904 0.00217532 3.40749 0.262015
279000 3.2e+06 9.17895 8.93642 0.00335629 3.52668 0.271942
