t PE VE R R2
1 2.49777 0.35722 -0.464712 0.322678
2 2.7107 0.264044 -0.255276 0.150294
3 2.63787 0.248509 -0.0371592 0.110038
4 2.30346 0.310347 0.176736 0.19647
5 1.78206 0.42986 0.374221 0.374283
6 1.06437 0.562918 0.524711 0.569945
7 0.185937 0.642242 0.587666 0.674361
8 -0.619075 0.622835 0.54023 0.617097
9 -1.1575 0.513024 0.392024 0.435298
10 -1.15952 0.389205 0.203752 0.263404
11 -0.503826 0.293321 0.0151168 0.155918
12 0.182142 0.260803 -0.189176 0.140734
13 0.37576 0.328048 -0.376132 0.259112
14 -0.196033 0.447087 -0.478367 0.429234
15 -1.15228 0.545149 -0.477665 0.527988
16 -2.06816 0.571443 -0.389794 0.510596
17 -2.61855 0.528903 -0.214008 0.404908
18 -2.36404 0.46978 0.0295939 0.313424
19 -1.31037 0.442011 0.279645 0.320271
20 0.168074 0.453302 0.482044 0.406636
21 1.60078 0.491072 0.634584 0.531306
22 2.62081 0.544172 0.740811 0.664786
23 3.19948 0.583731 0.776131 0.737517
24 3.55536 0.574783 0.72697 0.696862
25 3.71905 0.511232 0.592465 0.552035
26 3.47462 0.442071 0.396514 0.394379
27 2.98679 0.408854 0.200839 0.306823
28 2.78567 0.378544 0.0543788 0.258714
29 3.04789 0.327652 -0.0311984 0.203936
30 3.3084 0.270312 -0.0318889 0.136645
31 3.18726 0.237073 0.0629087 0.097521
32 2.75909 0.263062 0.241321 0.153397
33 2.21674 0.381697 0.505204 0.365586
34 1.19776 0.635968 0.831373 0.81744
35 -0.168585 0.97914 1.13667 1.44313
36 -1.39874 1.21986 1.32264 1.90657
37 -2.15514 1.24578 1.35061 1.9716
38 -2.57928 1.18713 1.29121 1.82881
39 -2.71988 1.11449 1.18295 1.61652
40 -2.65471 1.05067 1.05013 1.4209
41 -2.91552 1.0266 0.922782 1.2981
42 -3.28992 1.03555 0.829523 1.23487
43 -3.13741 1.02321 0.768409 1.17381
44 -2.22706 0.972723 0.738102 1.1058
45 -1.00709 0.908557 0.741542 1.05069
46 -0.148315 0.845763 0.764125 1.00528
47 0.378392 0.777652 0.780041 0.938011
48 0.924955 0.711536 0.791039 0.863303
49 1.41288 0.649276 0.806654 0.80806
50 1.55343 0.580847 0.799497 0.74046
51 1.39767 0.504832 0.738715 0.626725
52 1.38201 0.450155 0.644761 0.512859
53 1.68559 0.422399 0.541112 0.43107
54 2.28103 0.414385 0.435349 0.383708
55 3.10817 0.427555 0.344925 0.370309
56 3.75744 0.453608 0.297245 0.385103
57 3.33419 0.491782 0.306112 0.423448
58 1.55044 0.523931 0.332525 0.454179
59 -0.558874 0.510092 0.32158 0.428196
60 -2.44862 0.456993 0.26335 0.357079
61 -3.69956 0.407231 0.186078 0.291376
62 -3.91115 0.375854 0.103934 0.249996
63 -3.30593 0.373856 0.00608417 0.243688
64 -2.65243 0.419459 -0.122202 0.295606
65 -2.3444 0.50321 -0.276843 0.405264
66 -2.03207 0.585055 -0.423158 0.5314
67 -1.58126 0.649688 -0.529552 0.639748
68 -1.04005 0.681434 -0.569235 0.68403
69 -0.413672 0.613978 -0.515381 0.588474
70 0.158574 0.454935 -0.377988 0.380618
71 0.7977 0.314397 -0.228301 0.202729
72 1.56912 0.240781 -0.0926163 0.104851
73 2.3521 0.242023 0.0547616 0.0954899
74 2.91039 0.311665 0.208965 0.18533
75 3.16197 0.40551 0.316032 0.309676
76 3.23591 0.45559 0.329663 0.366743
77 3.20041 0.447262 0.236213 0.341495
78 2.90969 0.444543 0.0705706 0.324941
79 2.11143 0.510865 -0.131545 0.395393
80 1.4014 0.645585 -0.374267 0.575292
81 1.09789 0.843189 -0.647558 0.903828
82 0.818442 1.0782 -0.922722 1.36632
83 0.270496 1.26866 -1.13407 1.78776
84 -0.608134 1.24244 -1.18393 1.82026
85 -1.95775 0.91776 -1.00576 1.29136
86 -3.51008 0.52096 -0.651743 0.59216
87 -4.67772 0.333048 -0.282857 0.234025
88 -5.13098 0.354207 0.00473557 0.223663
89 -4.7537 0.477951 0.217394 0.371337
90 -3.59582 0.608089 0.359692 0.536239
91 -1.9958 0.646574 0.387478 0.58516
92 -0.405276 0.569628 0.265194 0.475239
93 0.80358 0.465616 0.0135092 0.341259
94 1.51217 0.448671 -0.311255 0.368352
95 1.93207 0.570175 -0.640643 0.62316
96 2.10103 0.820585 -0.961054 1.09739
97 1.7986 1.17751 -1.27551 1.79774
98 1.51127 1.54833 -1.51767 2.49862
99 1.86522 1.82391 -1.66852 3.00015
100 2.35519 1.97818 -1.74145 3.26446
101 2.35075 1.96926 -1.7338 3.23767
102 2 1.70079 -1.60376 2.76867
103 1.44617 1.26118 -1.34575 1.96999
104 0.618762 0.871025 -1.01826 1.20209
105 -0.204788 0.633564 -0.699823 0.705145
106 -1.02487 0.533494 -0.402733 0.45555
107 -1.94886 0.566803 -0.124771 0.403396
108 -2.93454 0.675762 0.0858516 0.483472
109 -3.67522 0.751498 0.161556 0.550183
110 -3.92181 0.715144 0.0778998 0.5104
111 -3.40992 0.599056 -0.150768 0.436446
112 -2.19582 0.545676 -0.487848 0.522958
113 -0.704467 0.703698 -0.877047 0.936866
114 0.626372 1.07025 -1.25554 1.67641
115 1.69272 1.5201 -1.57095 2.55489
116 2.53786 1.93142 -1.79426 3.32667
117 2.82425 2.17235 -1.90001 3.75089
118 2.35853 2.15946 -1.88024 3.70324
119 1.48156 1.90369 -1.74696 3.22459
120 0.823915 1.47367 -1.51126 2.43243
121 0.620502 0.968147 -1.17642 1.49205
122 0.661068 0.525282 -0.759839 0.657987
123 0.685919 0.290044 -0.339833 0.201787
124 0.403224 0.261021 -0.033249 0.11517
125 -0.419978 0.299572 0.106011 0.160201
126 -1.65551 0.333218 0.123209 0.198182
127 -2.46506 0.346325 0.10049 0.211166
128 -2.38992 0.330724 0.0465335 0.192883
129 -2.0714 0.307575 -0.0290204 0.169911
130 -2.0421 0.295882 -0.124106 0.16685
131 -2.24964 0.295105 -0.269392 0.194129
132 -2.52633 0.331541 -0.439695 0.284142
133 -2.7666 0.389118 -0.562032 0.397668
134 -2.9226 0.392976 -0.553097 0.397353
135 -2.6931 0.34145 -0.427707 0.286951
136 -1.92845 0.294668 -0.281668 0.191658
137 -0.676716 0.27087 -0.194429 0.148697
138 0.860473 0.250587 -0.158808 0.121773
139 2.26157 0.22725 -0.115237 0.0906544
140 3.11516 0.208802 -0.0176975 0.0620246
141 3.31136 0.209947 0.11623 0.065704
142 3.01507 0.23112 0.238 0.106866
143 2.46959 0.262793 0.333418 0.16617
144 2.05284 0.294459 0.403624 0.224787
145 2.10963 0.30892 0.42877 0.252445
146 2.64075 0.302944 0.39988 0.240718
147 3.24781 0.296036 0.338012 0.217572
148 3.75714 0.294873 0.280577 0.201361
149 4.23317 0.287613 0.242573 0.183551
150 4.01583 0.285252 0.147146 0.163317
151 3.49549 0.293931 0.0115359 0.162013
152 2.96096 0.308655 -0.124976 0.185381
153 2.08668 0.344789 -0.268744 0.253788
154 0.740312 0.405546 -0.397586 0.363456
155 -0.646246 0.444511 -0.460974 0.429274
156 -1.73669 0.426569 -0.438109 0.394819
157 -2.43733 0.378413 -0.356167 0.307586
158 -2.59152 0.329073 -0.242901 0.220704
159 -2.05223 0.292027 -0.118099 0.160521
160 -0.890255 0.273517 -0.00594238 0.137174
161 0.45551 0.271713 0.0688293 0.140061
162 1.52204 0.27064 0.0916486 0.141094
163 2.2349 0.248851 0.0435996 0.113796
164 2.64424 0.226838 -0.0824433 0.0886194
165 2.61537 0.247853 -0.229963 0.129602
166 2.38438 0.281144 -0.313215 0.186239
167 2.15087 0.288754 -0.322591 0.196934
168 1.90942 0.280133 -0.292466 0.179565
169 1.55379 0.279328 -0.268766 0.173035
170 1.06238 0.290882 -0.267209 0.184712
171 0.92119 0.299956 -0.27902 0.197498
172 1.2117 0.30486 -0.320382 0.213818
173 1.35938 0.323183 -0.41157 0.261352
