n t PE VE R R2 BS
9000 0 0.408208 0.327919 -0.155905 0.304084 0.370668
19000 8.34e+06 0.594185 0.48181 -0.125766 0.541103 0.429804
29000 8.34e+06 0.498733 0.47035 0.108031 0.491648 0.458133
39000 8.34e+06 0.490987 0.535503 0.196626 0.585773 0.466965
49000 8.34e+06 0.536197 0.561266 0.295016 0.574916 0.498326
59000 8.34e+06 0.571505 0.447866 -0.161796 0.456767 0.434584
69000 8.34e+06 0.408137 0.46605 -0.117162 0.412337 0.484868
79000 8.34e+06 0.580766 0.446993 0.0630361 0.491892 0.43141
89000 8.34e+06 0.443653 0.411335 -0.22128 0.45019 0.40042
99000 8.34e+06 0.542738 0.458106 0.035502 0.475075 0.43717
109000 8.34e+06 0.55984 0.560492 -0.253155 0.586413 0.493047
119000 8.34e+06 0.504844 0.412241 0.219634 0.393643 0.437643
129000 8.34e+06 0.693956 0.529 -0.258655 0.619203 0.431463
139000 8.34e+06 0.509864 0.488418 0.213991 0.482273 0.462389
149000 8.34e+06 0.31399 0.511909 -0.102026 0.457534 0.505142
159000 8.34e+06 0.50965 0.464919 -0.0717226 0.472653 0.461599
169000 8.34e+06 0.534602 0.528989 -0.0487887 0.552351 0.484267
179000 8.34e+06 0.532583 0.526398 0.291887 0.571524 0.457816
189000 8.34e+06 0.393553 0.515652 -0.129732 0.476436 0.499205
199000 8.34e+06 0.519405 0.431053 -0.0293405 0.435929 0.442652
209000 8.34e+06 0.510447 0.540396 -0.305815 0.539937 0.487046
219000 8.34e+06 0.572028 0.576693 -0.126578 0.618606 0.478595
229000 8.34e+06 0.621765 0.538422 -0.132973 0.615231 0.458893
239000 8.34e+06 0.618917 0.510205 -0.298081 0.603342 0.427138
249000 8.34e+06 0.487392 0.524919 0.15643 0.565812 0.460746
259000 8.34e+06 0.499289 0.433381 -0.137474 0.407828 0.453665
269000 8.34e+06 0.532252 0.548112 0.109137 0.560636 0.49997
279000 8.34e+06 0.430589 0.460998 -0.080264 0.456587 0.469562
289000 8.34e+06 0.620753 0.606392 -0.0279215 0.666653 0.49904
299000 8.34e+06 0.541052 0.491086 -0.0367678 0.501665 0.459442
309000 8.34e+06 0.620457 0.585526 0.221291 0.652967 0.474311
319000 8.34e+06 0.463124 0.394282 0.0363084 0.351338 0.45374
329000 8.35e+06 0.454169 0.438292 -0.305489 0.445421 0.440469
339000 8.34e+06 0.482359 0.429881 -0.1817 0.444077 0.427619
349000 8.35e+06 0.42721 0.541854 -0.291177 0.538561 0.470779
359000 8.34e+06 0.448232 0.392086 -0.0772822 0.386587 0.415829
369000 8.34e+06 0.558484 0.522951 -0.136537 0.502159 0.494044
379000 8.35e+06 0.42166 0.423679 0.162356 0.427831 0.432736
389000 8.34e+06 0.513082 0.427347 0.10044 0.416976 0.446021
399000 8.35e+06 0.323903 0.549837 -0.0802362 0.484904 0.508147
409000 8.34e+06 0.490781 0.498984 0.0821676 0.528218 0.466207
419000 8.35e+06 0.57127 0.439573 -0.0418126 0.487379 0.40011
429000 8.34e+06 0.404813 0.411912 0.0277107 0.395433 0.428693
439000 8.35e+06 0.504842 0.512434 0.0263031 0.567057 0.447937
449000 8.34e+06 0.510391 0.457756 0.0590394 0.441563 0.463786
459000 8.34e+06 0.465733 0.536876 -0.158721 0.520979 0.488441
469000 8.35e+06 0.468734 0.46445 0.0289813 0.479304 0.467123
479000 8.34e+06 0.377289 0.45648 0.0375857 0.451442 0.450833
489000 8.35e+06 0.640504 0.605802 -0.380025 0.682282 0.488572
499000 8.34e+06 0.409132 0.427866 -0.130169 0.413524 0.440709
509000 8.35e+06 0.479035 0.505282 -0.133288 0.506317 0.484346
519000 8.34e+06 0.588661 0.637245 0.253147 0.726925 0.499451
529000 8.35e+06 0.539627 0.512204 0.039274 0.504359 0.478269
539000 8.34e+06 0.461105 0.4398 -0.0992169 0.462668 0.437971
549000 8.35e+06 0.585341 0.534428 0.0225866 0.625215 0.436127
559000 8.34e+06 0.558434 0.476479 0.0288974 0.488461 0.458323
569000 8.34e+06 0.50146 0.499451 0.165821 0.492466 0.491195
579000 8.35e+06 0.592788 0.470793 0.0315303 0.534661 0.42781
589000 8.34e+06 0.501274 0.554207 0.011773 0.530293 0.520964
599000 8.35e+06 0.598814 0.5453 -0.2837 0.618862 0.454008
609000 8.34e+06 0.458413 0.502906 0.0650059 0.502581 0.473222
619000 8.35e+06 0.545442 0.535462 0.00693359 0.506199 0.49897
629000 8.34e+06 0.34072 0.34805 -0.00632441 0.334933 0.400501
639000 8.34e+06 0.569976 0.505763 -0.100357 0.498542 0.486824
649000 8.35e+06 0.536517 0.421575 -0.185241 0.479809 0.394672
659000 8.34e+06 0.636912 0.639741 0.101752 0.672938 0.499712
669000 8.35e+06 0.481361 0.506192 -0.130674 0.509366 0.479213
679000 8.34e+06 0.488428 0.512799 -0.151842 0.519771 0.486876
689000 8.35e+06 0.357539 0.417137 0.152456 0.388595 0.447542
699000 8.34e+06 0.508456 0.504521 0.0339754 0.512001 0.472926
709000 8.35e+06 0.442097 0.501382 0.131269 0.534185 0.461842
719000 8.34e+06 0.387691 0.510175 -0.105047 0.523341 0.48339
729000 8.34e+06 0.436959 0.543479 -0.0618108 0.553189 0.495413
739000 8.35e+06 0.417426 0.4108 -0.195983 0.386034 0.449569
749000 8.34e+06 0.553424 0.447173 -0.192772 0.477359 0.431709
759000 8.35e+06 0.446673 0.451842 0.214129 0.468027 0.438933
769000 8.34e+06 0.479077 0.611527 0.241329 0.6985 0.463169
779000 8.35e+06 0.37534 0.430691 0.102354 0.38961 0.458292
789000 8.34e+06 0.478251 0.444095 0.0440573 0.440857 0.440384
799000 8.35e+06 0.548808 0.471677 0.0233008 0.47443 0.468452
809000 8.34e+06 0.575446 0.461221 -0.190032 0.468914 0.451204
819000 8.34e+06 0.418655 0.528996 0.186907 0.481591 0.518144
829000 8.35e+06 0.529415 0.547027 -0.0798605 0.57465 0.484616
839000 8.34e+06 0.465473 0.387335 0.00118262 0.365737 0.426281
849000 8.35e+06 0.493602 0.493405 0.0511946 0.498817 0.455038
859000 8.34e+06 0.606656 0.540054 0.209882 0.592442 0.469409
869000 8.34e+06 0.688651 0.51803 -0.043647 0.608558 0.427592
879000 8.35e+06 0.567627 0.503976 0.0971416 0.537461 0.461835
889000 8.34e+06 0.310229 0.355855 0.0251725 0.326756 0.411322
899000 8.34e+06 0.532855 0.537752 0.199859 0.540738 0.487597
909000 8.35e+06 0.40776 0.512649 -0.110497 0.548362 0.454529
919000 8.34e+06 0.691205 0.504772 0.142167 0.582395 0.430891
929000 8.34e+06 0.455349 0.474976 -0.0764166 0.535621 0.421927
939000 8.35e+06 0.53551 0.447349 0.146149 0.471489 0.439639
949000 8.34e+06 0.466733 0.458183 0.0407092 0.438376 0.469706
959000 8.35e+06 0.506509 0.515816 0.219577 0.519008 0.48321
969000 8.34e+06 0.397503 0.493179 -0.24015 0.480248 0.446014
979000 8.34e+06 0.41539 0.464494 -0.0889691 0.420654 0.475074
989000 8.35e+06 0.47972 0.502342 -0.303205 0.502076 0.485911
999000 8.34e+06 0.515727 0.559378 0.0248711 0.561973 0.510414
