n t PE VE R R2 BS
0 0 -0.000138281 0.000373814 -0.000572504 0.000463227 0.000316
1000 100000 0.315662 0.325644 -0.045075 0.28909 0.377963
2000 100000 0.317306 0.291724 0.160724 0.234639 0.362224
3000 100000 0.456841 0.29487 0.103336 0.231578 0.376878
4000 100000 0.461052 0.335961 0.263445 0.30375 0.37713
5000 110000 0.603562 0.696325 -0.0642662 0.562456 0.605715
6000 100000 0.701475 0.595992 0.572554 0.683031 0.436703
7000 100000 0.320092 0.510905 0.595006 0.607481 0.387152
8000 100000 0.513056 0.378622 0.277125 0.340746 0.405242
9000 100000 0.507749 0.274561 0.120515 0.2211 0.356745
10000 100000 0.463856 0.434021 0.0438049 0.412969 0.455645
11000 100000 0.523764 0.862544 0.77218 1.0508 0.553586
12000 110000 1.33131 0.521749 0.536045 0.605944 0.416349
13000 100000 0.623028 0.466422 -0.281696 0.428467 0.462125
14000 100000 0.64271 0.412915 -0.276024 0.389667 0.443911
15000 100000 0.469997 0.595487 -0.567273 0.677174 0.470878
16000 100000 0.693844 0.453191 -0.206441 0.467573 0.444389
17000 100000 0.304366 0.438596 0.440005 0.466139 0.421584
18000 110000 0.76866 0.682286 0.680659 0.839843 0.518263
19000 100000 0.277176 0.326801 0.327776 0.334516 0.323427
20000 100000 -0.0856896 0.295478 0.129176 0.23416 0.363485
21000 100000 0.338546 0.350012 -0.271895 0.341574 0.396445
22000 100000 1.05876 0.464384 -0.549748 0.560953 0.380806
23000 100000 0.283425 0.541549 0.219053 0.454451 0.477286
24000 110000 0.387288 0.316188 -0.217695 0.262395 0.349272
25000 100000 0.4713 0.455788 0.311558 0.440307 0.475467
26000 100000 0.497553 0.364285 0.495 0.421022 0.341273
27000 100000 0.546192 0.344504 0.113504 0.29093 0.393422
28000 100000 0.621773 0.457401 -0.382823 0.461513 0.457074
29000 110000 1.03486 0.806747 -0.830417 1.05131 0.474102
30000 100000 0.343084 0.592673 -0.437397 0.622224 0.500401
31000 100000 0.479398 0.362966 -0.230025 0.317517 0.404566
32000 100000 0.218061 0.384028 -0.075007 0.339831 0.410331
33000 100000 0.53011 0.358169 0.128936 0.319758 0.401368
34000 100000 0.28522 0.489435 0.073502 0.412317 0.50813
35000 110000 0.416933 0.346713 0.0905257 0.27936 0.41865
36000 100000 0.260327 0.496711 -0.528364 0.569929 0.407534
37000 100000 0.747983 0.663693 -0.783654 0.882239 0.398682
38000 100000 0.47635 0.797261 -0.35764 0.765842 0.65353
39000 100000 0.340246 0.519722 0.344023 0.496892 0.466542
40000 100000 0.482158 0.667457 0.684454 0.816126 0.460483
41000 110000 0.301034 0.523054 0.254657 0.489466 0.540989
42000 100000 0.182062 0.500493 -0.199294 0.435415 0.514547
43000 100000 0.303784 0.398825 -0.444133 0.449739 0.337198
44000 100000 1.46272 1.26644 -1.3368 2.05651 0.372255
45000 100000 1.81814 1.76246 -1.59656 2.96984 0.363915
46000 100000 0.500241 0.334652 -0.303339 0.309495 0.361057
47000 110000 0.415483 0.389632 -0.183525 0.327507 0.433752
48000 100000 0.382745 0.34245 0.115595 0.275789 0.402444
49000 100000 0.616469 0.424263 0.298223 0.402256 0.454196
50000 100000 0.243108 0.538697 0.20086 0.475021 0.516003
51000 100000 0.451888 0.548472 -0.142799 0.469923 0.536224
