n t PE VE R R2 BS
0 0 0.320082 0.244962 0.125165 0.173279 0.0333679
10 2563 3.87182 2.42706 1.23386 1.70649 0.339102
20 1905 5.186 2.36157 1.1902 1.6468 0.343558
30 2643 5.94629 2.32992 1.15092 1.62637 0.340851
40 1906 5.99837 2.29273 1.10783 1.60538 0.323081
50 1912 5.84357 2.20874 1.0584 1.56832 0.286571
60 2293 4.97406 2.10071 0.984059 1.4956 0.254846
70 2157 4.1485 2.01463 0.898381 1.41438 0.245654
80 1936 3.35709 1.92278 0.808997 1.31395 0.256432
90 1931 2.90855 1.83854 0.732632 1.22074 0.26731
100 2543 3.00739 1.76304 0.687987 1.14076 0.278147
110 1923 2.57277 1.64573 0.649021 1.03113 0.271931
120 2559 2.02509 1.49081 0.604662 0.893142 0.266723
130 1940 1.16287 1.38658 0.582575 0.789056 0.290613
140 1920 0.384153 1.31734 0.575154 0.710154 0.308475
150 1919 0.11243 1.27982 0.56013 0.665704 0.334541
160 2542 0.0339523 1.25604 0.566856 0.643892 0.350918
170 1932 0.634809 1.24845 0.598705 0.644965 0.334169
180 2348 1.85413 1.24043 0.638965 0.649742 0.299784
190 2148 3.38001 1.21662 0.665326 0.640499 0.272791
200 1964 4.36462 1.20308 0.692788 0.63642 0.249974
210 2532 4.3939 1.23448 0.72853 0.669451 0.227346
220 1949 3.64845 1.28437 0.752908 0.712413 0.236982
230 2053 2.47846 1.30989 0.761102 0.730065 0.253059
240 1926 1.25369 1.3291 0.764342 0.738085 0.269768
250 1901 0.387676 1.3757 0.793956 0.77192 0.275126
260 2529 0.523651 1.39224 0.818238 0.790455 0.266929
270 1916 1.62044 1.327 0.802959 0.743091 0.254199
280 1926 3.11689 1.25392 0.773664 0.684588 0.244409
290 2529 4.83318 1.22595 0.768461 0.668385 0.229819
300 1900 6.03267 1.23244 0.778597 0.681241 0.213662
310 1903 6.40445 1.22747 0.775775 0.680365 0.200659
320 2537 5.72218 1.22496 0.767401 0.679332 0.209048
330 1919 4.30249 1.20016 0.736587 0.65441 0.224066
340 1903 2.42095 1.14752 0.685284 0.59516 0.243469
350 1902 1.00507 1.10204 0.635274 0.53763 0.25854
360 1911 0.739546 1.03148 0.575589 0.464415 0.260404
370 1967 1.6223 0.960103 0.519251 0.398795 0.26602
380 2524 2.75861 0.917214 0.474536 0.357147 0.269841
390 1956 3.10466 0.912978 0.43704 0.340571 0.281545
400 2577 3.26692 0.935297 0.406349 0.34089 0.309319
410 1947 3.25575 0.996015 0.377044 0.359602 0.347427
420 2551 2.97932 1.02853 0.364892 0.36694 0.355927
430 1910 2.43715 1.00537 0.367461 0.353068 0.353532
440 1948 1.58999 0.967111 0.382303 0.340923 0.343271
450 1900 0.162151 0.950589 0.406172 0.342061 0.335277
460 2566 -0.76966 0.960989 0.433897 0.361783 0.339202
470 1938 -1.00771 1.00112 0.459433 0.399915 0.348779
480 2369 -0.44963 1.07401 0.488721 0.46184 0.354999
490 2136 0.716935 1.18508 0.511312 0.540397 0.372281
500 1946 2.05723 1.29993 0.521737 0.608099 0.389014
510 1934 3.97087 1.35406 0.536898 0.655255 0.380488
520 2542 5.3646 1.37829 0.549479 0.688393 0.370788
530 1917 5.99059 1.42123 0.568883 0.7295 0.360824
540 1983 6.10367 1.46622 0.592833 0.779646 0.34743
550 2480 5.4993 1.50663 0.606922 0.834397 0.324348
560 1903 4.71224 1.5634 0.63486 0.912656 0.288933
570 1988 3.60248 1.63822 0.677655 1.0095 0.258443
580 2443 2.31102 1.73072 0.728603 1.12781 0.238527
590 1916 1.26616 1.78776 0.764767 1.209 0.229751
600 1944 0.493915 1.87484 0.804359 1.29405 0.240522
610 2543 0.447963 2.00561 0.849946 1.4127 0.251512
620 1923 0.770506 2.10504 0.862503 1.49905 0.262148
630 1922 1.35775 2.1685 0.857226 1.55844 0.266537
640 2591 1.47269 2.11738 0.807865 1.51413 0.263425
650 1934 1.1326 2.07512 0.754057 1.47479 0.264082
660 1946 0.805083 2.02985 0.708525 1.43819 0.258234
670 1946 -0.136299 1.99679 0.661215 1.41139 0.243205
680 2559 -1.26053 1.94185 0.616772 1.34986 0.242146
690 1960 -1.77115 1.86259 0.562365 1.24467 0.269801
700 1939 -1.2737 1.75373 0.502702 1.10151 0.299461
710 1938 -0.243912 1.60563 0.41895 0.937785 0.30574
720 2537 1.07147 1.47612 0.341773 0.808709 0.320194
730 1902 2.10898 1.35312 0.270475 0.693955 0.351512
740 1931 2.20501 1.29136 0.207642 0.632162 0.40336
750 2218 1.65229 1.28976 0.165503 0.619315 0.433198
760 2232 1.23602 1.20599 0.121178 0.55145 0.417734
770 1901 1.48279 1.04429 0.078599 0.425229 0.368983
780 2532 1.80663 0.890213 0.0245689 0.303346 0.313543
790 1921 2.03838 0.748852 -0.0390812 0.193662 0.25254
800 1948 1.55741 0.637297 -0.069014 0.109633 0.203753
810 2553 0.541174 0.595844 -0.0766008 0.0759291 0.197132
820 1930 -0.868328 0.623819 -0.0793856 0.0891711 0.235581
830 1954 -1.66461 0.725205 -0.0732616 0.149149 0.306354
840 2054 -1.77312 0.901955 -0.0581667 0.25192 0.399002
850 2449 -0.879319 1.10572 -0.0373672 0.370537 0.4762
860 1932 0.826064 1.31902 -0.0101011 0.509395 0.529027
870 1921 2.4691 1.46445 0.0039837 0.617362 0.550289
880 1931 3.18702 1.50489 0.0288443 0.669284 0.538225
890 2572 2.56865 1.46762 0.0341231 0.681335 0.484185
900 2534 1.15683 1.3848 0.0454759 0.674625 0.394495
910 1921 -1.19575 1.33096 0.052287 0.68252 0.328317
920 1929 -3.17451 1.35028 0.0727382 0.73479 0.305868
930 2574 -3.97368 1.4406 0.113943 0.818424 0.320779
940 1941 -4.58743 1.55828 0.160082 0.881144 0.370749
950 1922 -4.88018 1.6614 0.181724 0.920633 0.40307
960 1933 -4.53454 1.70141 0.200529 0.929324 0.4076
970 2505 -3.54897 1.64263 0.224683 0.900455 0.392217
980 1906 -2.34101 1.50365 0.24833 0.831277 0.351055
990 2077 -0.545176 1.36715 0.281585 0.765332 0.28526
1000 2380 1.2369 1.27776 0.322254 0.709802 0.237359
1010 1902 2.45638 1.205 0.357984 0.652532 0.228876
1020 2577 3.47064 1.14958 0.389274 0.602672 0.234233
1030 1921 3.80599 1.12566 0.411518 0.570893 0.243875
1040 1968 3.06267 1.15485 0.432253 0.567444 0.279983
1050 2558 1.95 1.20146 0.455179 0.572921 0.324102
1060 1942 0.800227 1.19834 0.477313 0.556346 0.344179
1070 1927 0.483398 1.1538 0.508911 0.528535 0.339651
1080 1945 0.867944 1.06775 0.523202 0.472276 0.315112
1090 2568 1.33365 0.975696 0.522668 0.410439 0.277889
1100 1921 1.96446 0.930072 0.532899 0.383696 0.240223
1110 1932 2.35348 0.912522 0.543646 0.377643 0.212921
1120 1932 2.38664 0.889438 0.51989 0.35849 0.195569
1130 2559 2.55771 0.869676 0.465279 0.337614 0.18466
1140 1932 2.96272 0.853981 0.383757 0.320316 0.196379
1150 2541 2.70768 0.869693 0.317861 0.331791 0.211694
1160 1904 1.36315 0.907884 0.26553 0.362086 0.231156
1170 1922 -0.0106563 0.960151 0.224215 0.406252 0.253098
1180 1914 -0.845693 1.02996 0.173975 0.461279 0.288981
1190 2528 -0.862798 1.08981 0.153664 0.511487 0.302123
1200 1930 -0.698655 1.11254 0.134244 0.532385 0.280651
1210 2534 -1.08634 1.1353 0.096957 0.551553 0.261607
1220 1907 -1.57442 1.15699 0.0447836 0.567005 0.254952
